四,04/26/2018,8.54
三,04/25/2018,8.61
二,04/24/2018,8.59
一,04/23/2018,8.54
五,04/20/2018,8.44
四,04/19/2018,8.41
三,04/18/2018,8.33
二,04/17/2018,8.38
一,04/16/2018,8.47
五,04/13/2018,8.49
四,04/12/2018,8.47
三,04/11/2018,8.45
二,04/10/2018,8.43
一,04/09/2018,8.36
五,04/06/2018,8.28
四,04/05/2018,8.4
三,04/04/2018,8.3
二,04/03/2018,8.42
一,04/02/2018,8.28
四,03/29/2018,8.5
三,03/28/2018,8.47
二,03/27/2018,8.53
一,03/26/2018,8.56
五,03/23/2018,8.35
四,03/22/2018,8.37
三,03/21/2018,8.54
二,03/20/2018,8.62
一,03/19/2018,8.52
五,03/16/2018,8.64
四,03/15/2018,8.69
三,03/14/2018,8.65
二,03/13/2018,8.62
一,03/12/2018,8.75
五,03/09/2018,8.66
四,03/08/2018,8.61
三,03/07/2018,8.65
二,03/06/2018,8.72
一,03/05/2018,8.74
五,03/02/2018,8.69
四,03/01/2018,8.47
三,02/28/2018,8.71
二,02/27/2018,8.87
一,02/26/2018,8.97
五,02/23/2018,8.92
四,02/22/2018,8.79
三,02/21/2018,8.78
二,02/20/2018,8.93
五,02/16/2018,9.12
四,02/15/2018,8.97
三,02/14/2018,8.92
二,02/13/2018,8.75
一,02/12/2018,8.9
五,02/09/2018,8.75
四,02/08/2018,8.67
三,02/07/2018,8.92
二,02/06/2018,8.99
一,02/05/2018,8.69
五,02/02/2018,9.08
四,02/01/2018,9.31
三,01/31/2018,9.08
二,01/30/2018,9.15
一,01/29/2018,9.3
五,01/26/2018,9.31
四,01/25/2018,9.49
三,01/24/2018,9.52
二,01/23/2018,9.6
一,01/22/2018,9.6
五,01/19/2018,9.6
四,01/18/2018,9.45
三,01/17/2018,9.58
二,01/16/2018,9.59
五,01/12/2018,9.52
四,01/11/2018,9.48
三,01/10/2018,9.32
二,01/09/2018,9.13
一,01/08/2018,9.13
五,01/05/2018,9.11
四,01/04/2018,9.07
三,01/03/2018,8.83
二,01/02/2018,8.77
五,12/29/2017,8.69
四,12/28/2017,8.68
三,12/27/2017,8.69
二,12/26/2017,8.7
五,12/22/2017,8.82
四,12/21/2017,8.74
三,12/20/2017,8.77
二,12/19/2017,8.69
一,12/18/2017,8.75
五,12/15/2017,8.63
四,12/14/2017,8.6
三,12/13/2017,8.68
二,12/12/2017,8.59
一,12/11/2017,8.36
五,12/08/2017,8.23
四,12/07/2017,8.2
三,12/06/2017,8.16
二,12/05/2017,8.16
一,12/04/2017,8.12
五,12/01/2017,8.15
四,11/30/2017,8.2
三,11/29/2017,8.22
二,11/28/2017,8.1
一,11/27/2017,8.05
五,11/24/2017,8.04
三,11/22/2017,7.98
二,11/21/2017,7.89
一,11/20/2017,7.82
五,11/17/2017,7.87
四,11/16/2017,7.81
三,11/15/2017,7.79
二,11/14/2017,7.79
一,11/13/2017,7.85
五,11/10/2017,7.83
四,11/09/2017,7.91
三,11/08/2017,8.0
二,11/07/2017,7.94
一,11/06/2017,7.97
五,11/03/2017,8.09
四,11/02/2017,8.11
