日期,"最新价 
(SPX Index)","自由流通股市值 
(SPX Index)","股票指数每日净股利 
(SPX Index)","市盈率
(P/E) 
(SPX Index)"
1995-03-17,495.52,3235355.5,0.00732599990442395,16.4614346958767
1995-03-20,496.15,3240838.0,0.00101300003007054,16.478980333505
1995-03-21,495.07,3225824.75,0.0092359995469451,16.492268441872
1995-03-22,495.67,3227822.75,0.00169499998446554,16.6533713228126
1995-03-23,495.95,3230088.0,0.003981333187160393,16.7084716629792
1995-03-24,500.97,3263311.75,0.00152000004891306,16.7295056675994
1995-03-27,503.2,3277327.25,0.217383995652199,16.7021003684495
1995-03-28,503.9,3282161.25,0.00495899980887771,16.6750790655524
1995-03-29,503.12,3275925.25,0.00100799999199808,15.7778882750618
1995-03-30,502.22,3271471.75,0.0339669995009899,15.7496205595949
1995-03-31,500.71,3273408.0,0.0146690001711249,15.8562627669869
1995-04-03,501.85,3282443.25,0.100054003298283,15.8618140425351
1995-04-04,505.24,3304659.25,0.132570996880531,15.8720827561223
1995-04-05,505.57,3306436.0,0.0974510014057159,15.8787994114957
1995-04-06,506.08,3307835.25,0.000261000008322299,15.900792635966
1995-04-07,506.42,3308371.75,0.0462700016796589,15.8571638610754
1995-04-10,507.01,3314717.25,0.0189500004053116,15.9096753351732
1995-04-11,505.53,3306359.5,0.021827000697764266,15.9757245980147
1995-04-12,507.17,3316806.0,0.0402880012989044,15.9488419771865
1995-04-13,509.23,3332280.25,0.0038069998845458,15.9254255330275
1995-04-14,507.77205387205385,3332280.25,0.02197400062707149,15.9120540608382
1995-04-17,506.13,3314410.25,0.0541069991886616,15.9291871708095
1995-04-18,505.37,3309864.0,0.0169569998979568,16.0357574421147
1995-04-19,504.92,3304802.25,0.00904699973762035,16.1691143025507
1995-04-20,505.29,3304509.75,0.02670366627474625,16.1380705065347
1995-04-21,508.49,3326654.25,0.0175692219701078,16.1485896395576
1995-04-24,512.89,3343678.75,0.0871329978108406,16.1742978893549
1995-04-25,512.1,3338439.5,0.0619090013206005,16.1628959498468
1995-04-26,512.66,3340394.75,0.0431579984724522,16.1452383871741
1995-04-27,513.55,3346940.5,0.000130000000353903,16.1627843288097
1995-04-28,514.71,3356769.0,0.00449500000104308,16.3306488107677
1995-05-01,514.26,3353598.0,0.113218002021313,16.3261366436159
1995-05-02,514.86,3357757.75,0.0799620002508163,16.3081698087898
1995-05-03,520.48,3394414.5,0.0227450001984835,16.4250520502052
1995-05-04,520.54,3393792.0,0.161379992961884,16.4100216740808
1995-05-05,520.12,3391012.75,0.0405789986252785,16.4321560163789
1995-05-08,523.96,3415404.75,0.174360007047653,16.4348987202378
1995-05-09,523.56,3414320.75,0.209800004959106,16.4681060613713
1995-05-10,524.36,3419273.75,0.049176000058651,16.542593661114
1995-05-11,524.37,3420401.0,0.0761879980564117,16.5530890731099
1995-05-12,525.55,3426675.25,0.0136550003662705,16.5251377173168
1995-05-15,527.74,3449038.5,0.143408998847008,16.2888224413828
1995-05-16,528.19,3452211.0,0.0764219984412193,16.2803691974233
1995-05-17,527.07,3445836.75,0.00384999997913837,16.419453587182
1995-05-18,519.58,3396629.0,0.0366090014576912,16.5893762679227
1995-05-19,519.19,3397231.25,0.239994004368782,16.5904379427594
1995-05-22,523.65,3424798.0,0.0513910017907619,16.5937369047422
1995-05-23,528.59,3452583.0,0.0214520003646612,16.4366622938288
1995-05-24,528.61,3451890.5,0.0522609986364841,16.4390110556683
1995-05-25,528.59,3451775.5,0.138981997966766,16.7035285747154
1995-05-26,523.65,3418424.0,0.091558001935482,16.6956069693323
1995-05-29,521.6820072520072,3418424.0,0.09426699951291069,16.6710815913173
1995-05-30,523.58,3418017.25,0.0245360005646944,16.7687111701793
1995-05-31,533.4,3492988.75,0.00934800039976835,16.7700088573642
1995-06-01,533.49,3492808.0,0.0467879995703697,16.6942887263633
1995-06-02,532.51,3486684.0,0.0871659964323044,16.6680004106314
1995-06-05,535.6,3507308.25,0.04776733213414749,16.5289786305292
1995-06-06,535.55,3507788.5,0.0870790034532547,16.6584061188191
1995-06-07,533.13,3490873.5,0.07400411067323552,16.8155684830743
1995-06-08,532.35,3485106.75,0.066100999712944,16.8316349501526
1995-06-09,527.94,3455862.0,0.00524999992921948,16.853188386013
1995-06-12,530.88,3476022.5,0.0261300001293421,16.9439117245845
1995-06-13,536.05,3510180.5,0.226931005716324,17.2313349019941
1995-06-14,536.47,3513904.0,0.0342039987444878,17.2203512698486
1995-06-15,537.12,3519310.0,0.00437000021338463,17.1839477033577
1995-06-16,539.83,3538152.25,0.00217700004577637,17.4053318405955
1995-06-19,545.22,3570538.0,0.0339119993150234,17.3952632378836
1995-06-20,544.98,3570330.0,0.009421999566257,17.2061638659185
1995-06-21,543.98,3564839.25,0.00606200005859137,17.1548192422382
1995-06-22,551.07,3610961.25,0.0341320000588894,17.225260348682
1995-06-23,549.71,3601477.0,0.00753899989649653,17.19611794828
1995-06-26,544.13,3565071.5,0.00479000015184283,16.4427759439318
1995-06-27,542.43,3553763.75,0.000708999985363334,16.3697143879196
1995-06-28,544.73,3569678.0,0.223663002252579,16.3695320359123
1995-06-29,543.87,3563096.25,0.00443599978461862,16.5684544902774
1995-06-30,544.75,3563560.25,0.114561997354031,16.6351572525819
1995-07-03,547.09,3578132.75,0.0306689999997616,16.6607921700308
1995-07-04,546.9486039886038,3578132.75,0.04988899904613708,16.5941582482919
1995-07-05,547.26,3577944.5,0.0891479998826981,16.7657171852368
1995-07-06,553.99,3621719.75,0.13858500123024,16.7718643103628
1995-07-07,556.37,3636581.25,0.0940459966659546,16.7376485563514
1995-07-10,557.19,3642709.75,0.00154700002167374,16.8230922904576
1995-07-11,554.78,3628974.25,0.012792999856174,16.6924932424774
1995-07-12,560.89,3665997.25,0.0415959991514683,16.4769234275801
1995-07-13,561.0,3655340.25,0.0162129998207092,16.550860837083
1995-07-14,559.89,3648117.0,0.0235339996094505,16.5434426504771
1995-07-17,562.72,3667304.0,0.027114332860542666,16.6315778416468
1995-07-18,558.46,3640679.0,0.0548360012471676,16.758291405988
1995-07-19,550.98,3591440.25,0.0585520006716251,16.7760655934222
1995-07-20,553.54,3607312.5,0.010177000425756,16.8884217845082
1995-07-21,553.62,3606308.5,0.0092799998819828,16.8206805453016
1995-07-24,556.63,3624208.5,0.026003000326454636,16.6219333228116
1995-07-25,561.1,3653802.5,0.015153333544731145,16.5562532689303
1995-07-26,561.61,3659592.5,0.0357530005276203,16.5305466387437
1995-07-27,565.22,3685676.25,0.0720890015363693,16.5223329554491
1995-07-28,562.93,3670013.75,0.0195150002837181,16.5285068899063
1995-07-31,562.06,3679017.0,0.0446520000696182,16.557121672795
1995-08-01,559.64,3663398.25,0.00607400014996529,16.5650728679793
1995-08-02,558.8,3657142.75,0.10903400182724,16.5526602994931
1995-08-03,558.75,3656010.75,0.15022100508213,16.4869286988449
1995-08-04,558.94,3659170.5,0.0394009985029697,16.4321432996324
1995-08-07,560.03,3666204.75,0.0562710016965866,16.5716070437343
1995-08-08,560.39,3681569.5,0.055927999317646,16.5331944909892
1995-08-09,559.71,3676871.75,0.0831359997391701,16.5828662409661
1995-08-10,557.45,3664020.5,0.148150995373726,16.5617595480253
1995-08-11,555.11,3642983.5,0.102085001766682,16.5648658011652
1995-08-14,559.74,3680217.25,0.0523729994893074,16.5690288877514
1995-08-15,558.57,3672771.5,0.0758090019226074,16.6068375400269
1995-08-16,559.97,3681002.5,0.133684992790222,16.5359264584387
1995-08-17,559.04,3675432.25,0.0313870012760162,16.5413769019186
1995-08-18,559.21,3677727.75,0.0635659992694855,16.6230942441968
1995-08-21,558.11,3671931.25,0.0130359996110201,16.583420789034
1995-08-22,559.52,3680593.25,0.029364999383688,16.6125053823491
1995-08-23,557.14,3664404.5,0.0832599997520447,16.6423398225661
1995-08-24,557.46,3664608.5,0.0107150003314018,16.5625981200337
1995-08-25,560.1,3683235.25,0.0124059999361634,16.6219900086288
1995-08-28,559.05,3674668.5,0.00753400009125471,16.7749265675005
1995-08-29,560.0,3681636.25,0.0794359967112541,16.8160623811503
1995-08-30,560.92,3688210.0,0.182395994663239,16.8173745776339
1995-08-31,561.88,3696755.5,0.0409849993884563,16.8784133880864
1995-09-01,563.84,3710360.75,0.0168370008468628,16.9161653604591
1995-09-04,566.5478451178451,3710360.75,0.08007266496618604,16.9954630869676
1995-09-05,569.17,3745084.0,0.0980750024318695,17.063434753128
1995-09-06,570.17,3751178.75,0.112052999436855,17.2051690272486
1995-09-07,570.29,3751727.5,0.0372859984636307,17.1982680461716
1995-09-08,572.68,3765834.5,0.00746099976822734,17.2179564493039
1995-09-11,573.91,3773795.5,0.025280000641942,17.261587126397
1995-09-12,576.51,3792150.25,0.00779699999839067,17.341204444008
1995-09-13,578.77,3807563.5,0.275775998830795,17.2356339598146
1995-09-14,583.61,3839717.75,0.0184250008314848,17.2003712104165
1995-09-15,583.35,3838271.0,0.0010930000571534,17.2147070334942
1995-09-18,582.77,3833839.5,0.199355006217957,17.209512950679
1995-09-19,584.2,3844290.75,0.0168629996478558,17.1964795730758
1995-09-20,586.77,3861633.0,0.0215719994157553,17.3335966718369
1995-09-21,583.0,3836223.0,0.0291709993034601,17.2313831417668
1995-09-22,581.73,3828737.25,0.00168700003996491,16.8522870696224
1995-09-25,581.81,3832601.25,0.00470100017264485,16.8805943203058
1995-09-26,581.41,3830970.5,0.011852999838689954,16.8620056123029
1995-09-27,581.04,3824603.25,0.284332990646362,16.8926488394589
1995-09-28,585.87,3855111.0,0.0126900002360344,16.8912145456943
1995-09-29,584.41,3853619.25,0.10295866357369547,16.7697436826531
1995-10-02,581.72,3833986.75,0.0149619998410344,16.7582825531924
1995-10-03,582.34,3839871.75,0.0197749994695187,16.8084945471027
1995-10-04,581.47,3836374.25,0.0886109992861748,16.9076765719053
1995-10-05,582.63,3843374.0,0.20346599817276,16.9640801168086
1995-10-06,582.49,3843829.75,0.0563610009849072,16.9191831030695
1995-10-09,578.37,3815480.75,0.11614599948128067,17.0227916581039
1995-10-10,577.52,3818680.75,0.1253243328796493,17.0498539145808
1995-10-11,579.46,3832532.75,0.080935999751091,17.1589450500543
1995-10-12,583.1,3857645.5,0.0203600004315376,17.071711716106
1995-10-13,584.5,3868198.25,0.00184299994725734,16.999692597789
1995-10-16,583.03,3859380.25,0.03437966670996198,17.0777527704515
1995-10-17,586.78,3883605.75,0.01886088902958564,16.9758142872279
1995-10-18,587.44,3892459.5,0.103064998984337,16.8077492618023
1995-10-19,590.65,3916060.5,0.012508999556303,16.8825364674859
1995-10-20,587.46,3896106.5,0.00541399978101254,16.9527622674706
1995-10-23,585.06,3879883.0,0.00926900003105402,16.8604434400421
1995-10-24,586.54,3886668.5,0.009063999789456519,16.9337632529151
1995-10-25,582.47,3860548.75,0.0372029989957809,17.0863525398769
1995-10-26,576.72,3822259.75,0.0277849994599819,17.1124346189974
1995-10-27,579.7,3841285.75,0.0446720011532307,17.0528312034418
1995-10-30,583.25,3866331.0,0.0704009979963303,16.9894757269233
1995-10-31,581.5,3850915.5,0.00320799998007715,17.1515473987545
1995-11-01,584.22,3860132.0,0.0923290029168129,17.2643295560472
1995-11-02,589.72,3896552.5,0.14376899600029,17.2743440633989
1995-11-03,590.57,3903348.75,0.036811001598835,17.270025493293
1995-11-06,588.46,3889037.25,0.0518920011818409,17.1873348771788
1995-11-07,586.32,3873776.75,0.0263829994946718,17.3387944350798
1995-11-08,591.71,3901646.0,0.133689001202583,17.437119214059
1995-11-09,593.26,3909180.0,0.176917999982834,17.5172346990239
1995-11-10,592.72,3906556.75,0.0291210003197193,17.4255825562242
1995-11-13,592.3,3911462.25,0.10673800110817,17.5317245999747
1995-11-14,589.29,3889989.0,0.0683820024132729,17.4782508843194
1995-11-15,593.96,3926956.5,0.156803995370865,17.518732250395
1995-11-16,597.34,3947557.25,0.0437050014734268,17.5558614913665
1995-11-17,600.07,3964888.5,0.00539899989962578,17.7009190431049
1995-11-20,596.85,3943642.0,0.0906969979405403,17.7744954216686
1995-11-21,600.24,3967692.5,0.0745450034737587,17.5035574548288
1995-11-22,598.4,3957460.0,0.0121809998527169,17.5640628669962
1995-11-23,597.4694794094793,3957460.0,0.059141000422338635,17.7726296880553
1995-11-24,599.97,3967127.25,0.017425000667572,17.892971754559
1995-11-27,601.32,3975679.25,0.00197100010700524,17.9648776598166
1995-11-28,606.45,4008655.75,0.073515996336937,17.8503524069783
1995-11-29,607.64,4017664.75,0.264813989400864,17.8888445858147
1995-11-30,605.37,4004037.0,0.00666800001636148,17.9648225364352
1995-12-01,606.98,4014703.5,0.010088000446558,17.9585790300763
1995-12-04,613.68,4058867.75,0.0376570001244545,18.048651637374
1995-12-05,617.68,4084073.0,0.0534429997205734,17.9190395541699
1995-12-06,620.18,4090616.5,0.150288000702858,17.9032998041793
1995-12-07,616.17,4064719.25,0.0257690008729696,17.6295415966328
1995-12-08,617.48,4073050.0,0.00451999995857477,17.7702094865715
1995-12-11,619.52,4087589.0,0.0204850006848574,17.5918735592849
1995-12-12,618.78,4084013.75,0.00294600008055568,17.7769865731987
1995-12-13,621.69,4103393.75,0.261685997247696,17.8381422813574
1995-12-14,616.92,4072199.5,0.0367249995470047,17.9099082178016
1995-12-15,616.34,4068847.75,0.00487599987536669,17.9148385983275
1995-12-18,606.81,3997272.0,0.0366099998354912,17.8990545451958
1995-12-19,611.93,4029605.5,0.000895000004675239,17.7283097544908
1995-12-20,605.94,3976215.5,0.0302280001342297,17.9583440379958
1995-12-21,610.49,4006958.0,0.0230410005897284,17.9727038409705
1995-12-22,611.96,4015824.25,0.00532299978658557,17.870111148572
1995-12-25,611.9077777777778,4015824.25,0.019530666836847888,17.8500001093081
1995-12-26,614.3,4030269.5,0.00501699978485703,17.9016955829318
1995-12-27,614.53,4030500.25,0.331230998039246,17.6420723306183
1995-12-28,614.12,4026236.75,0.0184320006519556,17.322677737544
1995-12-29,615.93,4052122.75,0.0168789997696877,17.4452523700861
1996-01-01,618.4595763906874,4052380.25,0.12218066615362977,17.4166262761284
1996-01-02,620.73,4083432.0,0.00102500000502914,17.3581035371232
1996-01-03,621.32,4087497.5,0.11336699873209,17.7216899164997
1996-01-04,617.7,4059752.25,0.00724999979138374,17.6577038912404
1996-01-05,616.71,4054472.75,0.000326999987009913,17.7222503988845
1996-01-08,618.46,4067272.75,0.178221002221107,17.8318981492857
1996-01-09,609.45,4008161.75,0.0575280003249645,17.8803238980385
1996-01-10,598.48,3937177.5,0.0500489994883537,17.8596074803034
1996-01-11,602.69,3965929.5,0.0237150005996227,18.0695636932941
1996-01-12,601.81,3959930.0,0.001077999942936,17.9852827463022
1996-01-15,599.82,3948451.0,0.024947333343637468,18.1164721686264
1996-01-16,608.44,4008504.75,0.016580111295398724,18.2213283426345
1996-01-17,606.37,3991093.75,0.0562050007283688,18.3927325175835
1996-01-18,608.24,4003369.25,0.0566969998180866,18.395725126897
1996-01-19,611.83,4026432.5,0.00155100005213171,18.4672940668651
1996-01-22,613.4,4035332.75,0.038151000199529043,18.3884089472166
1996-01-23,612.79,4030996.5,0.00918500032275915,18.5835334846051
1996-01-24,619.96,4078554.25,0.0250499993562698,18.726860386179
1996-01-25,617.03,4059750.5,0.00258899992331862,18.825690759022
1996-01-26,621.62,4090671.5,0.012274666534115857,19.0026773026235
1996-01-29,624.22,4112511.75,0.0881379991769791,19.012727893728
1996-01-30,630.15,4152055.75,0.0197100006043911,19.1630030083662
1996-01-31,636.02,4211487.5,0.0938159972429276,19.1362078533405
1996-02-01,638.46,4216926.5,0.120797999203205,18.9910635927883
1996-02-02,635.84,4197990.5,0.0370800010859966,18.8665347324994
1996-02-05,641.43,4235775.0,0.0456129983067513,18.7781649553623
1996-02-06,646.33,4267723.0,0.016414999961853,18.6026753816044
1996-02-07,649.93,4292894.0,0.10784400254488,18.8150968161338
1996-02-08,656.07,4333361.5,0.143675997853279,19.1257734265709
1996-02-09,656.37,4336855.5,0.0375970005989075,19.1327741303487
1996-02-12,661.45,4370312.0,0.0385960005223751,18.8764066031594
1996-02-13,660.51,4362779.0,0.175055995583534,18.7833091730964
1996-02-14,655.58,4328945.0,0.0836120024323463,18.6974734008719
1996-02-15,651.32,4284905.0,0.119668997824192,18.488907464872
1996-02-16,647.98,4260461.0,0.0830919966101646,18.6053641796766
1996-02-19,643.9369722869724,4260461.0,0.0954576656222343,18.7978599215916
1996-02-20,640.65,4230382.0,0.00992000009864569,18.9399231986977
1996-02-21,648.1,4278445.5,0.112925998866558,18.8290470613016
1996-02-22,658.86,4350189.5,0.0262589994817972,18.8843572226012
1996-02-23,659.08,4352094.0,0.0164459999650717,18.3037442231875
1996-02-26,650.46,4294766.5,0.00847200024873018,18.4977315044353
1996-02-27,647.24,4274677.5,0.0682440027594566,18.4144074397993
1996-02-28,644.75,4257174.5,0.196529000997543,18.4536243250162
1996-02-29,640.43,4237554.5,0.0516510009765625,18.5237541777625
1996-03-01,644.37,4263858.0,0.0140610001981258,18.5429991160077
1996-03-04,650.81,4307640.5,0.108739003539085,18.8661745907822
1996-03-05,655.79,4339183.0,0.0663940012454987,18.8425503461411
1996-03-06,652.0,4312691.5,0.19540199637413,18.7904370343356
1996-03-07,653.65,4338297.0,0.0448339991271496,18.7684597548119
1996-03-08,633.5,4203369.5,0.000758000009227544,18.8098309271474
1996-03-11,640.02,4250199.0,0.0306000001728535,18.7868760235928
1996-03-12,637.09,4285539.5,0.00447299983352423,18.8738951192794
1996-03-13,638.55,4294306.5,0.296773999929428,18.7532481020518
1996-03-14,640.87,4306677.5,0.00951099954545498,18.7558416244828
1996-03-15,641.43,4312000.0,0.0221679992973804,18.6629055703959
1996-03-18,652.65,4386322.0,0.0307490006089211,18.8122543235339
1996-03-19,651.69,4381936.0,0.0155939999967813,18.8580941951348
1996-03-20,649.98,4389587.0,0.0074189999140799,18.8758463412741
1996-03-21,649.19,4386045.5,0.0391490012407303,18.8746946940112
1996-03-22,650.62,4392655.5,0.0018880000570789,18.5423358512289
1996-03-25,650.04,4388908.0,0.016152000403963033,18.4832663551176
1996-03-26,652.97,4407503.0,0.019063000567257408,18.2393199660361
1996-03-27,648.91,4379289.0,0.196412995457649,18.1857624537429
1996-03-28,648.94,4391105.5,0.0103599997237325,18.3428104035162
1996-03-29,645.5,4389693.5,0.07527866524954631,18.5039889273734
1996-04-01,653.73,4467154.0,0.00598599994555116,18.5757351506512
1996-04-02,655.26,4478133.5,0.122672997415066,18.4876851885133
1996-04-03,655.88,4485425.5,0.0108200004324317,18.5430497609231
1996-04-04,655.86,4471203.0,0.0491929985582829,18.5833798185524
1996-04-05,650.0091219891218,4471203.0,0.06089533213526021,18.668367467713
1996-04-08,644.24,4391710.5,0.229311004281044,18.7788713379435
1996-04-09,642.19,4376835.5,0.0112319998443127,18.7400330603956
1996-04-10,633.5,4314244.0,0.0216279998421669,18.8189981128876
1996-04-11,631.18,4297584.0,0.0617039985954762,18.8373346752183
1996-04-12,636.71,4336791.5,0.031521332760651936,18.8555790622774
1996-04-15,642.49,4374409.0,0.03828444373276502,18.780790472858
1996-04-16,645.0,4396232.5,0.04383659169629772,18.7888553719651
1996-04-17,641.61,4374074.5,0.0856970027089119,18.4713706831501
1996-04-18,643.61,4387779.0,0.0233299992978573,18.4170943074351
1996-04-19,645.07,4403601.5,0.050954531234355636,18.408166511096
1996-04-22,647.89,4423925.0,0.053327177747041606,18.375268910519
1996-04-23,651.58,4456407.5,0.00910999998450279,18.5644998727568
1996-04-24,650.17,4446696.5,0.023827999830246,18.5880924835424
1996-04-25,652.87,4465423.0,0.00479499995708466,18.7780551710168
1996-04-26,653.46,4470541.5,0.047460000962019,19.1661795225644
1996-04-29,654.16,4475660.0,0.0213239993900061,19.2852966438665
1996-04-30,654.17,4473421.0,0.0593920014798641,19.279687043597
1996-05-01,654.58,4473891.5,0.0690580010414124,19.2605174310195
1996-05-02,643.38,4397865.0,0.0998369976878166,19.3771965608523
1996-05-03,641.63,4383065.5,0.0280120000243187,19.5316571990723
1996-05-06,640.81,4378171.0,0.0581469982862473,19.5151290874464
1996-05-07,638.26,4345457.0,0.0172199998050928,19.6995169466124
1996-05-08,644.77,4391787.5,0.170797005295753,19.6337592888434
1996-05-09,645.44,4392733.0,0.159583002328873,19.7071510589637
1996-05-10,652.09,4441111.0,0.0552010014653206,19.5749348944607
1996-05-13,661.51,4513935.5,0.119643002748489,19.5136333790934
1996-05-14,665.6,4541848.0,0.118612997233868,19.6361736598317
1996-05-15,665.42,4539326.0,0.099252000451088,19.1652376012165
1996-05-16,664.85,4535532.5,0.0718640014529228,19.1101447342978
1996-05-17,668.91,4564835.0,0.271308988332748,19.2647169497537
1996-05-20,673.15,4595320.5,0.0639460012316704,19.4304932085201
1996-05-21,672.76,4591903.5,0.00705499993637204,19.3194240574664
1996-05-22,678.42,4629483.0,0.0931010022759438,19.3983655906415
1996-05-23,676.0,4614166.5,0.0170489996671677,19.3638651702285
1996-05-24,678.51,4632246.0,0.00981399975717068,19.3267986876865
1996-05-27,677.8333126133126,4632246.0,0.039988000566760724,19.3659222537789
1996-05-28,672.23,4589856.0,0.00429299985989928,19.3326362282178
1996-05-29,667.93,4560670.0,0.16567300260067,19.2750493364658
1996-05-30,671.7,4585156.5,0.112777002155781,19.2508256578897
1996-05-31,669.12,4561713.0,0.0350299999117851,19.1564980844612
1996-06-03,667.68,4553388.5,0.00590300001204014,19.152896412304
1996-06-04,672.56,4585867.0,0.0357129983603954,19.1608532290847
1996-06-05,678.44,4625397.0,0.184340000152588,19.3051745916366
1996-06-06,673.03,4587957.5,0.118492998182774,19.3638671053608
1996-06-07,673.31,4590597.0,0.00925800018012524,19.3505993099784
1996-06-10,672.16,4581517.0,0.0306429993361235,19.2300224887424
1996-06-11,670.97,4573207.5,0.000877999991644174,19.3510806785407
1996-06-12,669.04,4558851.0,0.299113988876343,19.2053673500422
1996-06-13,667.92,4549676.5,0.0341080017387867,18.9753150589952
1996-06-14,665.85,4535966.0,0.00598900020122528,18.9129379159363
1996-06-17,665.16,4531805.0,0.0265309996902943,18.8781175692409
1996-06-18,662.06,4510759.0,0.00990200042724609,18.4597061253029
1996-06-19,661.96,4510680.5,0.0072010001167655,18.3302101465854
1996-06-20,662.1,4513134.5,0.0256699994206429,18.3895137458411
1996-06-21,666.84,4547973.5,0.0154769998043776,18.4270767901509
1996-06-24,668.85,4561447.5,0.016115999780595334,18.1381843074718
1996-06-25,668.48,4559696.0,0.00499900011345744,18.148774064332
1996-06-26,664.39,4532768.5,0.206588000059128,17.6919731512152
1996-06-27,668.55,4560105.0,0.00888700038194656,17.8609162420468
1996-06-28,670.63,4573357.5,0.07349133351817734,18.018042154057
1996-07-01,675.88,4607148.5,0.105549998581409,18.299648482257
1996-07-02,673.61,4590606.0,0.131873995065689,18.1657792350875
1996-07-03,672.4,4580701.5,0.00891899969428778,18.0267876243092
1996-07-04,666.6199559699561,4580701.5,0.08211433111379525,17.8275991321953
1996-07-05,657.44,4477575.0,0.0182160008698702,17.8265467657206
1996-07-08,652.54,4445068.0,0.194895997643471,17.9516009331592
1996-07-09,654.75,4459540.5,0.0613409988582134,18.0858185741358
1996-07-10,656.06,4474451.5,0.0309379994869232,17.9288543672818
1996-07-11,645.67,4404478.0,0.0636050030589104,18.0532002570145
1996-07-12,646.19,4407626.5,0.051961333801349006,17.9586608903739
1996-07-15,629.8,4298401.5,0.00106799998320639,18.2440030869405
1996-07-16,628.37,4299250.5,0.038878112281155265,18.5876738995088
1996-07-17,634.07,4335161.5,0.0591650009155273,18.5072906362432
1996-07-18,643.56,4400574.0,0.0577110014855862,18.571711073156
1996-07-19,638.73,4370384.0,0.00153300003148615,18.623723902749
1996-07-22,633.77,4338746.5,0.03946966747753322,18.5787098121229
1996-07-23,626.87,4289636.5,0.0091150002554059,18.5945994034191
1996-07-24,626.65,4290609.0,0.0147770000621676,18.6965870660869
1996-07-25,631.17,4311916.0,0.00266200001351535,18.540061430452
1996-07-26,635.9,4345044.5,0.008851333443696282,18.5925079939699
