,simu_logreturn,simu_std
2005-03-16,-0.008768869563937187,0.0005606928607448936
2005-03-17,-0.004902389831840992,0.0006645782268606126
2005-03-18,0.0010842931224033237,0.0005064314464107156
2005-03-21,0.004655736032873392,0.00127166579477489
2005-03-22,0.0013330340152606368,0.0011233000550419092
2005-03-23,-0.006641488056629896,0.0005101116257719696
2005-03-24,-0.0013268830953165889,0.0006537831504829228
2005-03-28,0.005781963933259249,0.0009993917774409056
2005-03-29,-0.004808949306607246,0.0009417819092050195
2005-03-30,0.001482542953453958,0.0008081751293502748
2005-03-31,0.0014625396579504013,0.0004077254852745682
2005-04-01,-0.0016636948566883802,0.0009000484133139253
2005-04-04,-0.004304748494178057,0.0014670604141429067
2005-04-05,0.01123096700757742,0.0018306702841073275
2005-04-06,0.0030499000567942858,0.0005349827697500587
2005-04-07,0.0002576169208623469,0.00047155452193692327
2005-04-08,-0.0002377031632931903,0.0006367136957123876
2005-04-11,-0.00320159993134439,0.0005191060481593013
2005-04-12,0.004664227366447449,0.0005959678674116731
2005-04-13,0.0044695427641272545,0.0015740583185106516
2005-04-14,-0.0034483810886740685,0.00043463922338560224
2005-04-15,-0.0074835848063230515,0.000921962084248662
2005-04-18,-0.004031040705740452,0.0008919992833398283
2005-04-19,0.006648988928645849,0.0010891262209042907
2005-04-20,-0.008608638308942318,0.0013462090864777565
2005-04-21,0.005531305447220802,0.000822442292701453
2005-04-22,-0.004506120458245277,0.0006361915729939938
2005-04-25,0.0023485212586820126,0.0006534393178299069
2005-04-26,-0.00160601653624326,0.0008263452909886837
2005-04-27,0.002367500914260745,0.0007089295540936291
2005-04-28,2.4404504074482247e-05,0.0010214517824351788
2005-04-29,0.0033437986858189106,0.0007267285836860538
2005-05-02,-0.0017336381133645773,0.0004423394857440144
2005-05-03,-0.002134572481736541,0.00037004525074735284
2005-05-04,0.005553163588047028,0.0009941925527527928
2005-05-05,-0.0011379558127373457,0.0007439072942361236
2005-05-06,-0.00413943687453866,0.0007007454405538738
2005-05-09,0.01465516071766615,0.002948764944449067
2005-05-10,0.0014888227451592684,0.0012504857731983066
2005-05-11,-0.00115966796875,0.0003862264275085181
2005-05-12,-0.0036042279098182917,0.0003394849190954119
2005-05-13,-0.0014311391860246658,0.000753316271584481
2005-05-16,0.0012739471858367324,0.00037045334465801716
2005-05-17,0.011194143444299698,0.0017320069018751383
2005-05-18,0.0022463633213192225,0.000494917097967118
2005-05-19,-0.004215446300804615,0.0011091689812019467
2005-05-20,0.0034494888968765736,0.0009622772922739387
2005-05-23,0.001426204340532422,0.0005208558868616819
2005-05-24,-0.0033680989872664213,0.0009649193380028009
2005-05-25,0.008695631287992,0.0010949478019028902
2005-05-26,-0.0007780685555189848,0.0008440076489932835
2005-05-27,-0.0005872757756151259,0.0005295806331560016
2005-05-31,0.0020461471285670996,0.0012224296806380153
2005-06-01,0.006355415564030409,0.0010835237335413694
2005-06-02,-0.005656225606799126,0.0008274757419712842
2005-06-03,0.0020762146450579166,0.0008987306500785053
2005-06-06,0.005451553966850042,0.0009803344728425145
2005-06-07,-0.001015885965898633,0.0005135269020684063
2005-06-08,-0.0013748175697401166,0.0006293503101915121
2005-06-09,-0.0018081424059346318,0.0003172161232214421
2005-06-10,0.0030286142136901617,0.0006891248631291091
2005-06-13,0.0058800699189305305,0.0007900877972133458
2005-06-14,0.005064190831035376,0.0005394002073444426
2005-06-15,0.009823204018175602,0.0021115203853696585
2005-06-16,0.006042330525815487,0.0019165511475875974
2005-06-17,-0.00980491191148758,0.00291005102917552
2005-06-20,0.003367216791957617,0.0013018700992688537
2005-06-21,-0.0005433278856799006,0.0011798548512160778
2005-06-22,-0.0007952371379360557,0.001331047504208982
2005-06-23,-0.008288417011499405,0.0008215105044655502
2005-06-24,-0.012332732789218426,0.0012749647721648216
2005-06-27,0.0018038067501038313,0.0008504035649821162
2005-06-28,0.005301369819790125,0.0013123562093824148
2005-06-29,-0.0008677002042531967,0.0005851568421348929
2005-06-30,-0.005953365005552769,0.000968003470916301
2005-07-01,-0.005493783857673407,0.001449317904189229
2005-07-05,0.005904674995690584,0.0014034141786396503
2005-07-06,0.000998965697363019,0.0008739965851418674
2005-07-07,-2.803359711833764e-05,0.00034436085843481123
2005-07-08,-0.006076753605157137,0.0011919308453798294
2005-07-11,0.006016950588673353,0.0020222682505846024
2005-07-12,0.042103465646505356,0.012065245769917965
2005-07-13,0.03331848233938217,0.00748819625005126
2005-07-14,-0.002225032076239586,0.0009120837785303593
2005-07-15,-0.010766408406198025,0.002138103125616908
2005-07-18,-0.008878991939127445,0.0005728874821215868
2005-07-19,-0.002630189061164856,0.0012419061968103051
2005-07-20,0.002545345574617386,0.0007538067875429988
2005-07-21,-0.005281683523207903,0.000531936704646796
2005-07-22,-0.006402017083019018,0.0015147305093705654
2005-07-25,-0.0013083901721984148,0.0014238801086321473
2005-07-26,0.0007532305899076164,0.0011080122785642743
2005-07-27,-0.005616930779069662,0.0007342580356635153
2005-07-28,0.004134590737521648,0.0008269695681519806
2005-07-29,0.004547520540654659,0.00075741414912045
2005-08-01,-0.0013211198383942246,0.0007294384995475411
2005-08-02,0.0024063773453235626,0.0005633907276205719
2005-08-03,-0.003753579454496503,0.0005256151198409498
2005-08-04,-0.0004767278442159295,0.0008612720994278789
2005-08-05,-0.010078715160489082,0.0008622044697403908
2005-08-08,-0.0003821409773081541,0.0012470457004383206
2005-08-09,-0.0018665817333385348,0.0016801630845293403
2005-08-10,0.002927387598901987,0.0023707349319010973
2005-08-11,-0.001235190313309431,0.0008204741170629859
2005-08-12,0.0008081627893261611,0.001351426006294787
2005-08-15,6.555274740094319e-05,0.00048527668695896864
2005-08-16,0.005399038083851337,0.0011987921316176653
2005-08-17,-0.0024409473408013582,0.00047735284897498786
2005-08-18,0.005023577716201544,0.0007347405189648271
2005-08-19,-0.008787143975496292,0.0019278397085145116
2005-08-22,-0.005432529840618372,0.0014010872691869736
2005-08-23,0.002935095690190792,0.0014190113870427012
2005-08-24,0.0016936099855229259,0.0013009222457185388
2005-08-25,0.000734061817638576,0.0020045216660946608
2005-08-26,0.004076226148754358,0.0017748120008036494
2005-08-29,0.005596684291958809,0.0013795365812256932
2005-08-30,-0.005747469142079353,0.0007122725364752114
2005-08-31,0.0014764678198844194,0.0003805703017860651
2005-09-01,-0.0017826544353738427,0.0011824133107438684
2005-09-02,0.0017390574794262648,0.0014807296684011817
2005-09-06,-0.0004233374202158302,0.0011153832310810685
2005-09-07,0.00670442683622241,0.0011609417852014303
2005-09-08,-0.00010973616736009717,0.0009184734662994742
2005-09-09,0.0035555947106331587,0.0005954032531008124
2005-09-12,-0.0024349200539290905,0.0005977227701805532
2005-09-13,0.0011617987183853984,0.00044202725985087454
2005-09-14,-0.0010920243803411722,0.0003900742158293724
2005-09-15,0.002090790309011936,0.0006774927023798227
2005-09-16,-0.005371348466724157,0.0004970355075784028
2005-09-19,-0.013218597508966923,0.00107455940451473
2005-09-20,-0.0010721568251028657,0.0008228176739066839
2005-09-21,-0.00546789588406682,0.0007723579183220863
2005-09-22,0.002114430069923401,0.0010485043749213219
2005-09-23,0.0019675279036164284,0.0006082129548303783
2005-09-26,-0.00033125170739367604,0.0004197854723315686
2005-09-27,0.0002783693780656904,0.00048308586701750755
2005-09-28,-0.001724245143122971,0.0005377684137783945
2005-09-29,-0.003374104155227542,0.0005414533079601824
2005-09-30,0.0016309921629726887,0.00039796545752324164
2005-10-03,0.0020346585661172867,0.00047596945660188794
2005-10-04,-0.002807097975164652,0.0004324576002545655
2005-10-05,-0.0065521798096597195,0.0008373561431653798
2005-10-06,0.00030747815617360175,0.0007755913538858294
2005-10-07,-0.007451904006302357,0.0011485962895676494
2005-10-10,-0.004060828126966953,0.0006316564977169037
2005-10-11,0.0037539226468652487,0.0008497390081174672
2005-10-12,-0.007705689873546362,0.0008540110429748893
2005-10-13,0.0006698548677377403,0.0004191037151031196
2005-10-14,0.0069604539312422276,0.0007567699649371207
2005-10-17,-0.007422824390232563,0.0013069796841591597
2005-10-18,-0.0022082217037677765,0.0007273262599483132
2005-10-19,0.005022221244871616,0.0006368773174472153
2005-10-20,-0.0019179903902113438,0.0005316840251907706
2005-10-21,0.005904334131628275,0.0005548238987103105
2005-10-24,0.003348827362060547,0.0005302622448652983
2005-10-25,0.0005188410868868232,0.0005764469387941062
2005-10-26,-0.00394893903285265,0.0004597550432663411
2005-10-27,-0.0051563456654548645,0.0007695247768424451
2005-10-28,0.002703268313780427,0.0011508240131661296
2005-10-31,-0.001035772729665041,0.0004308096831664443
2005-11-01,-0.004546976648271084,0.0005830416339449584
2005-11-02,0.0005213208496570587,0.0006934598786756396
2005-11-03,-0.004299877677112818,0.0005978685221634805
2005-11-04,-0.00034880766179412603,0.0004529891593847424
2005-11-07,-0.0015265404945239425,0.0003237043565604836
2005-11-08,0.01629793643951416,0.004436873365193605
2005-11-09,0.0241091251373291,0.006195003166794777
2005-11-10,-0.007526949048042297,0.0028827055357396603
2005-11-11,-0.000777530949562788,0.0003496530116535723
2005-11-14,-0.002011340344324708,0.0008138494449667633
2005-11-15,-0.0034493524581193924,0.0007297852425836027
2005-11-16,-0.00045771358418278396,0.0003316838701721281
2005-11-17,0.0004568307485897094,0.0003170210402458906
2005-11-18,0.005594815593212843,0.0010975252371281385
2005-11-21,0.00046414637472480536,0.0017116545932367444
2005-11-22,0.003928073216229677,0.0009542759507894516
2005-11-23,-0.004357845522463322,0.0010345616610720754
2005-11-25,-0.0005293450085446239,0.0006857491680420935
2005-11-28,-0.0018655298044905066,0.00038963076076470315
2005-11-29,0.007340278010815382,0.0013469670666381717
2005-11-30,-0.004604292567819357,0.001161743188276887
2005-12-01,0.0001689257042016834,0.0009074995177797973
2005-12-02,-0.005075225606560707,0.0011058312375098467
2005-12-05,-0.0037308011669665575,0.002443695208057761
2005-12-06,-0.019586699083447456,0.006116488482803106
2005-12-07,0.00816907174885273,0.002663888968527317
2005-12-08,0.0009749637101776898,0.0004586292780004442
2005-12-09,0.006528331432491541,0.001827713567763567
2005-12-12,-0.003320052521303296,0.0008291963022202253
2005-12-13,0.002727573039010167,0.0007343980832956731
2005-12-14,0.0006747177103534341,0.001199017046019435
2005-12-15,-0.012603377923369408,0.0008942646090872586
2005-12-16,-0.004249674268066883,0.0012030132347717881
2005-12-19,-0.0005083415890112519,0.0012077188584953547
2005-12-20,-0.009750433266162872,0.0019758075941354036
2005-12-21,0.008386335335671902,0.0009424776653759181
2005-12-22,0.0014308550162240863,0.0006777031812816858
2005-12-23,-0.0015861087013036013,0.0004268198972567916
2005-12-27,-0.0031587094999849796,0.0012445420725271106
2005-12-28,0.0071918293833732605,0.0009916789131239057
2005-12-29,-0.0005470953765325248,0.00033766654087230563
2005-12-30,-0.0022629539016634226,0.000754140957724303
2006-01-03,0.0006669966387562454,0.0005281510530039668
2006-01-04,0.0007547728600911796,0.0009380056872032583
2006-01-05,-0.007965732365846634,0.0012213375885039568
2006-01-06,0.0074960640631616116,0.0013137765927240252
2006-01-09,-0.002821383997797966,0.000607131514698267
2006-01-10,0.0017731994157657027,0.000385162333259359
2006-01-11,0.00137338787317276,0.0011399200884625316
2006-01-12,0.0036622604820877314,0.0011326232925057411
2006-01-13,-0.0032210582867264748,0.0005560681456699967
2006-01-17,0.0005882316036149859,0.0005261551705189049
2006-01-18,0.0015249678399413824,0.0003651122096925974
2006-01-19,0.004424835555255413,0.0005746586830355227
2006-01-20,-0.004350676201283932,0.0006034377729520202
2006-01-23,0.001001866185106337,0.0008558838162571192
2006-01-24,-0.0018641159404069185,0.0007367822690866888
2006-01-25,0.005028527230024338,0.0008101954590529203
2006-01-26,0.0027275914326310158,0.0006374897784553468
2006-01-27,-0.0008640589076094329,0.0005894756759516895
2006-01-30,0.0017342842184007168,0.0007627825252711773
2006-01-31,0.00690454663708806,0.0009640785283409059
2006-02-01,0.00020315448637120426,0.0006470322841778398
2006-02-02,-0.0024081338196992874,0.0005633058026432991
2006-02-03,-2.3136397430789657e-05,0.0005426508723758161
2006-02-06,0.0031727233435958624,0.000496620312333107
2006-02-07,-0.00832231156527996,0.0012667556293308735
2006-02-08,0.0028193334583193064,0.0003941762261092663
2006-02-09,0.0015598833560943604,0.0008226644713431597
2006-02-10,-0.00034487227094359696,0.0002899368992075324
2006-02-13,-0.0040635159239172935,0.001345855533145368
2006-02-14,0.006254053208976984,0.0007690742495469749
2006-02-15,0.0012383188586682081,0.00041355116991326213
2006-02-16,0.004522176459431648,0.0005782347870990634
2006-02-17,-0.0038510768208652735,0.0013630430912598968
2006-02-21,0.0013759223511442542,0.0004731685039587319
2006-02-22,0.0044004106894135475,0.0006095682620070875
2006-02-23,-0.001609450438991189,0.0005420311354100704
2006-02-24,0.00012849553604610264,0.0005187707720324397
2006-02-27,-0.001318480120971799,0.0006846057949587703
2006-02-28,-0.0015806325245648623,0.00046394189121201634
2006-03-01,0.0028835684061050415,0.0007764074834994972
2006-03-02,-0.00039795023621991277,0.00037587815313600004
2006-03-03,-0.0019926875829696655,0.0005145346513018012
2006-03-06,0.0018049959326162934,0.0007369788363575935
2006-03-07,-0.0034512155689299107,0.0004242785507813096
2006-03-08,-0.004443179816007614,0.000553603342268616
2006-03-09,0.00266889831982553,0.0007281244033947587
2006-03-10,0.0026318340096622705,0.0003600796917453408
2006-03-13,0.0013656561495736241,0.0005398163921199739
2006-03-14,-0.0043741390109062195,0.0006633329903706908
2006-03-15,0.007730890065431595,0.0007830249378457665
2006-03-16,0.00202014297246933,0.0008349181152880192
2006-03-17,-0.0005937528912909329,0.00048015586799010634
2006-03-20,8.14184604678303e-05,0.0004999879165552557
2006-03-21,-0.0003135719452984631,0.0004582572728395462
2006-03-22,-0.004337292164564133,0.0007406805525533855
2006-03-23,0.005177052225917578,0.0007637707167305052
2006-03-24,0.007507748436182737,0.0006462918827310205
2006-03-27,-0.002470997627824545,0.0005711600533686578
2006-03-28,0.0010774972615763545,0.0008223675540648401
2006-03-29,0.0039192084223032,0.0003984529757872224
2006-03-30,0.00411040335893631,0.0007829152164049447
2006-03-31,-0.00030113826505839825,0.000669485772959888
2006-04-03,-0.00942063145339489,0.0009726039133965969
2006-04-04,-0.0021138605661690235,0.0003836605465039611
2006-04-05,-0.002379062818363309,0.0014009011210873723
2006-04-06,0.0021513362880796194,0.0008431019959971309
2006-04-07,-0.0020870536100119352,0.0014664737973362207
2006-04-10,-0.0077564469538629055,0.0015134972054511309
2006-04-11,0.0003468494105618447,0.0015949562657624483
2006-04-12,-0.0020833949092775583,0.0006476026028394699
2006-04-13,-0.004851869773119688,0.0004964808467775583
2006-04-17,0.0008356129401363432,0.0012679219944402575
2006-04-18,0.004555731546133757,0.0009752766345627606
2006-04-19,0.007933041080832481,0.001683720271103084
2006-04-20,-0.0024183359928429127,0.0005037954542785883
2006-04-21,-0.003953956067562103,0.000630339200142771
2006-04-24,-0.0024280832149088383,0.0008022640831768513
2006-04-25,0.000986731145530939,0.0007492347504012287
2006-04-26,-0.0048787896521389484,0.0008897536317817867
2006-04-27,0.005896926857531071,0.0005084124277345836
2006-04-28,-0.0014796373434364796,0.0005980307469144464
2006-05-01,0.0009134778520092368,0.0018585893558338284
2006-05-02,0.0014880088856443763,0.0006682948442175984
2006-05-03,0.002410638378933072,0.0007607413572259247
2006-05-04,0.004199890419840813,0.0007223872235044837
2006-05-05,-0.0010366860078647733,0.001188546884804964
2006-05-08,-0.007317722775042057,0.0011234255507588387
2006-05-09,-3.930733510060236e-05,0.0011345009552314878
2006-05-10,-0.0018731803866103292,0.0006966848741285503
2006-05-11,-0.003751153126358986,0.000944624247495085
2006-05-12,-0.0009748726151883602,0.0008500591502524912
2006-05-15,0.0030100708827376366,0.00038613140350207686
2006-05-16,0.0024622061755508184,0.00035623746225610375
2006-05-17,-0.004288660828024149,0.001518341014161706
2006-05-18,-0.004353519529104233,0.0006750387256033719
2006-05-19,-0.0014019673690199852,0.0003973217390011996
2006-05-22,0.0034408411011099815,0.001367097836919129
2006-05-23,-0.005290172528475523,0.0006451564840972424
2006-05-24,0.006421610713005066,0.0011077543022111058
2006-05-25,-0.007057955954223871,0.0022768154740333557
2006-05-26,0.005022884346544743,0.0010915688471868634
2006-05-30,-0.003909129183739424,0.0006861230358481407
2006-05-31,0.008153313770890236,0.0013141627423465252
2006-06-01,0.002262885682284832,0.0010592815233394504
2006-06-02,0.0021577049046754837,0.00047463984810747206
2006-06-05,-0.007144914474338293,0.0009710508747957647
2006-06-06,0.004345299676060677,0.0006343713030219078
2006-06-07,0.001563139958307147,0.001189360162243247
2006-06-08,-0.006375856231898069,0.0012671558652073145
2006-06-09,-0.00017439328075852245,0.0017574941739439964
2006-06-12,-0.001374567742459476,0.0006959954043850303
2006-06-13,-0.006100120954215527,0.0005544087034650147
2006-06-14,0.002263418398797512,0.0004477951442822814
2006-06-15,0.0024962560273706913,0.0005369173595681787
2006-06-16,0.0005402644746936858,0.000410972919780761
2006-06-19,-0.0006002941518090665,0.0009533076663501561
2006-06-20,0.0023528554011136293,0.0005638358416035771
2006-06-21,0.0027942101005464792,0.0006343674613162875
2006-06-22,0.0027490807697176933,0.0005627646460197866
2006-06-23,-0.0013186507858335972,0.00031430856324732304
2006-06-26,-0.001013454282656312,0.0009955873247236013
2006-06-27,0.004788310267031193,0.0016295193927362561
2006-06-28,-0.0005471098702400923,0.0008801395888440311
2006-06-29,0.0055998144671320915,0.0007748401840217412
2006-06-30,0.007485987152904272,0.0007722703157924116
2006-07-03,-0.0014734540600329638,0.0005681260372512043
2006-07-05,-0.0039293235167860985,0.0006602901848964393
2006-07-06,0.00022597228235099465,0.00066522101406008
2006-07-07,-0.0018207746325060725,0.0003923665208276361
2006-07-10,-0.0033887806348502636,0.0006567959790118039
2006-07-11,-0.003930301405489445,0.0010293327504768968
2006-07-12,-0.001971824560314417,0.0006933878175914288
2006-07-13,-0.0014868380967527628,0.0004448165709618479
2006-07-14,0.0033244427759200335,0.0008669730741530657
2006-07-17,-0.0052094897255301476,0.0012703370302915573
2006-07-18,0.00037013154360465705,0.0005224808119237423
2006-07-19,0.004571248311549425,0.0005139411659911275
2006-07-20,0.002408490050584078,0.0009064571349881589
2006-07-21,-0.001455588499084115,0.0007549994043074548
2006-07-24,0.003902621101588011,0.0003930897219106555
2006-07-25,0.0019507884280756116,0.00044806109508499503
2006-07-26,0.0002186362398788333,0.00023336673621088266
2006-07-27,-0.0030397980008274317,0.00043057737639173865
2006-07-28,0.0026280342135578394,0.000697993382345885
2006-07-31,0.0005752177094109356,0.0011240296298637986
2006-08-01,0.005977947730571032,0.0019510036800056696
2006-08-02,0.021848039701581,0.004942251835018396
2006-08-03,-0.0042489091865718365,0.0026335730217397213
2006-08-04,0.005647529382258654,0.0010332107776775956
2006-08-07,-0.0035837041214108467,0.0005056689260527492
2006-08-08,-0.004662724677473307,0.0014870193554088473
2006-08-09,-0.0015505641931667924,0.0006407883483916521
2006-08-10,-0.006765160243958235,0.001614837790839374
2006-08-11,-0.003069173311814666,0.0013068313710391521
2006-08-14,-0.0023806928656995296,0.0006646306719630957
2006-08-15,0.0011984652373939753,0.000750912178773433
2006-08-16,-0.0012653564335778356,0.0005508343456313014
2006-08-17,0.002765244571492076,0.0014903602423146367
2006-08-18,-0.0023069006856530905,0.0017838990315794945
2006-08-21,0.003221508814021945,0.0008810411090962589
2006-08-22,0.001478975871577859,0.0010119336657226086
2006-08-23,-0.011281687766313553,0.0013110822765156627
2006-08-24,0.000440875010099262,0.00029146875021979213
2006-08-25,-0.004625734873116016,0.000705282436683774
2006-08-28,-0.007843521423637867,0.0012235550675541162
2006-08-29,0.006179977674037218,0.0012383932480588555
2006-08-30,-0.000777759647462517,0.000652708054985851
2006-08-31,0.0012456480180844665,0.000798783905338496
2006-09-01,0.002001917688176036,0.0011393774766474962
2006-09-05,0.018219804391264915,0.005196819547563791
2006-09-06,-0.0062300944700837135,0.001523412298411131
2006-09-07,0.0027621884364634752,0.0008024006383493543
2006-09-08,0.00039756795740686357,0.0008603057940490544
2006-09-11,-0.0026692834217101336,0.0007012378773652017
2006-09-12,0.006132896989583969,0.0012563957134261727
2006-09-13,0.003073179628700018,0.0019389452645555139
2006-09-14,-0.007057187147438526,0.0008589664939790964
2006-09-15,-0.00138773990329355,0.001167197129689157
2006-09-18,-0.011293182149529457,0.002124850172549486
2006-09-19,-0.005881510209292173,0.0016574900364503264
2006-09-20,-0.0012302089016884565,0.0006964917993173003
2006-09-21,0.001129379728808999,0.00040995512972585857
2006-09-22,-0.0003538201854098588,0.0006354156066663563
2006-09-25,0.0062704128213226795,0.0005386020056903362
2006-09-26,0.07358097285032272,0.020001396536827087
2006-09-27,0.03749532625079155,0.009371507912874222
2006-09-28,0.0029410470742732286,0.0008487763698212802
2006-09-29,0.0001635215012356639,0.0006004468887113035
2006-10-02,-0.002195032313466072,0.00046107303933240473
2006-10-03,0.0015845285961404443,0.0006858333363197744
2006-10-04,0.03128717094659805,0.007772805634886026
2006-10-05,0.0034862421452999115,0.0007848367094993591
2006-10-06,0.0022106091491878033,0.0011236316058784723
2006-10-09,-0.008645933121442795,0.0016407240182161331
2006-10-10,0.002986313309520483,0.0007325155311264098
2006-10-11,0.0014104617293924093,0.0010465971427038312
2006-10-12,0.000281576591078192,0.0014378284104168415
2006-10-13,0.0031072800047695637,0.0010570867452770472
2006-10-16,-0.00017430483421776444,0.0004331770760472864
2006-10-17,-0.0059973932802677155,0.0014101192355155945
2006-10-18,0.006421666592359543,0.0008080856641754508
2006-10-19,0.002948015695437789,0.00044064680696465075
2006-10-20,0.000200602225959301,0.0007413034909404814
2006-10-23,0.0011300542391836643,0.0004371740506030619
2006-10-24,0.002751031192019582,0.0008158059208653867
2006-10-25,0.01381528377532959,0.0019373383838683367
2006-10-26,-0.0012376334052532911,0.0009308623266406357
2006-10-27,-0.004816561006009579,0.0008949897601269186
2006-10-30,0.0075026568956673145,0.0011119266273453832
2006-10-31,-0.006183736026287079,0.0010975687764585018
2006-11-01,0.003364184405654669,0.0011639270232990384
2006-11-02,0.003233574330806732,0.001705980277620256
2006-11-03,-0.0060349940322339535,0.000690835586283356
2006-11-06,0.00013925146777182817,0.0005945879383943975
2006-11-07,-0.004515910986810923,0.0006086559151299298
2006-11-08,0.004870158154517412,0.0008506922167725861
2006-11-09,0.006014296784996986,0.0018205576343461871
2006-11-10,0.0011956673115491867,0.00027576106367632747
2006-11-13,-0.005802453961223364,0.0007923746597953141
2006-11-14,-0.0006750851753167808,0.0007579484372399747
2006-11-15,0.0012393612414598465,0.0008050829637795687
2006-11-16,-0.0040720305405557156,0.0013387870276346803
2006-11-17,-0.0001125577837228775,0.0013462307397276163
2006-11-20,0.005905816797167063,0.002785439370200038
2006-11-21,0.003709050128236413,0.0009289028821513057
2006-11-22,0.0031043586786836386,0.0007916895556263626
2006-11-24,0.0014614603715017438,0.0010877784807235003
2006-11-27,-0.0023462127428501844,0.0021343978587538004
2006-11-28,0.0016124304383993149,0.0015308369183912873
2006-11-29,0.002312214346602559,0.0006524062482640147
2006-11-30,-0.006364334374666214,0.0016113899182528257
2006-12-01,-0.0010904869996011257,0.0004835980653297156
2006-12-04,0.017438597977161407,0.004002489615231752
2006-12-05,0.0025195784401148558,0.0011389884166419506
2006-12-06,-0.003571566892787814,0.0015372498892247677
2006-12-07,0.00637770676985383,0.002782306168228388
2006-12-08,0.010195208713412285,0.00258747860789299
2006-12-11,-0.011577688157558441,0.004077863413840532
2006-12-12,-0.0016504774102941155,0.0026938780210912228
2006-12-13,0.0017859084764495492,0.0010568402940407395
2006-12-14,0.005099487490952015,0.0011090170592069626
2006-12-15,0.0020604205783456564,0.0013030476402491331
2006-12-18,0.0031523997895419598,0.0012687548296526074
2006-12-19,0.0018927673809230328,0.0010052238358184695
2006-12-20,0.00045509071787819266,0.001006517792120576
2006-12-21,0.002873650286346674,0.0013400352327153087
2006-12-22,-0.003062368370592594,0.0007698021363466978
2006-12-26,0.0028366558253765106,0.0005989304045215249
2006-12-27,-0.005078834015876055,0.0008455592324025929
2006-12-28,-0.00288640265353024,0.000376630574464798
2006-12-29,0.005798725411295891,0.0015307985013350844
2007-01-03,0.004986871033906937,0.0007946606492623687
2007-01-04,-0.00208881008438766,0.000976238923612982
2007-01-05,-0.0047534434124827385,0.002093183109536767
2007-01-08,-0.014089266769587994,0.0032031394075602293
2007-01-09,-0.005110135767608881,0.0007982664974406362
2007-01-10,-0.00014086520241107792,0.0008758977637626231
2007-01-11,0.003179734107106924,0.0008467919542454183
2007-01-12,0.004924182780086994,0.002276285318657756
2007-01-16,-0.009502309374511242,0.002197537338361144
2007-01-17,0.005876858253031969,0.0007782373577356339
2007-01-18,-0.0009383615688420832,0.0008310929988510907
2007-01-19,0.007955098524689674,0.0015364349819719791
2007-01-22,-0.004715670365840197,0.0011500659165903926
2007-01-23,-0.0023095309734344482,0.001065515447407961
2007-01-24,0.001561139477416873,0.0009575908188708127
2007-01-25,-0.017889412119984627,0.0019309001509100199
2007-01-26,0.001997763756662607,0.0008163613965734839
2007-01-29,0.00038804340874776244,0.0012134829303249717
