Unnamed: 0,MSCI_REIT,sp500,big_cap_simu,small_cap_simu,big_PB_simu,small_PB_simu,reit_div,sp500_div,bond
2005-06-17,3.643521299680902e-05,0.00023254685817102852,0.0078202523291111,0.00291005102917552,0.000497564091347158,0.00029584617004729813,0.2370178195887118,-0.0004470537902282061,0.0007848973428903339
2005-06-20,-0.0022906463212259425,-0.0007102156263190933,-0.007131209596991539,0.0013018700992688534,0.0004093082679901272,0.00023970744223333892,0.2370178195887118,-0.0004470537902282061,-0.0030288585070608054
2005-06-21,-0.00953386720094943,-0.0020488040517177577,-0.003115706378594041,0.0011798548512160778,0.0008719644974917173,0.0005530162598006427,0.2370178195887118,-0.0004470537902282061,-0.00419984906388593
2005-06-22,-0.000612685050045292,0.00022080420606362963,0.0040848939679563046,0.001331047504208982,0.0010197414085268974,0.0010295638348907232,0.2370178195887118,-0.0004470537902282061,0.0008890038586732985
2005-06-23,-0.0017297964748757113,-0.010890479165238907,-0.0015967165818437936,0.0008215105044655503,0.0006568707176484168,0.00034016629797406495,0.2370178195887118,-0.0004470537902282061,-0.0018904030952177076
2005-06-24,-0.00470148925728633,-0.007659611916764305,0.003470794763416052,0.0012749647721648214,0.0006276206695474683,0.0005832550232298673,0.2370178195887118,-0.0004470537902282061,-0.0010183938523229408
2005-06-27,-0.0016297507126079385,-0.0007371152097203499,-0.0023727335501462217,0.0008504035649821162,0.0005150227225385606,0.0005585312028415501,0.2370178195887118,-0.0004470537902282061,0.0025846742651003396
2005-06-28,0.004106326174006941,0.009091895154107162,0.007925105281174183,0.0013123562093824148,0.0006750631146132946,0.00045303074875846505,0.2370178195887118,-0.0004470537902282061,0.0003983976137535983
2005-06-29,0.0022249137958872812,-0.001428323603576926,0.006876989733427763,0.0005851568421348928,0.0013486453099176288,0.0002519988047424704,0.2370178195887118,-0.0004470537902282061,-0.003014653286930735
2005-06-30,0.0009940785649715852,-0.007128731135584328,-0.0007202554261311889,0.000968003470916301,0.0003946231736335904,0.00024242355721071362,0.41574342549999993,-0.0004470537902282061,0.0044533871044349915
2005-07-01,0.008780931454878646,0.002608805017912132,0.007792617194354534,0.001449317904189229,0.0008399470243602991,0.00013718820991925895,0.41574342549999993,-0.0004470537902282061,-0.0004661059009870572
2005-07-05,0.011533149271054519,0.0028553834057379536,0.008124866522848606,0.0014034141786396506,0.0004443989892024547,8.697671728441492e-05,0.41574342549999993,-0.0004470537902282061,-0.0016441546283342268
2005-07-06,-0.005411509924800533,-0.008371115909513335,0.0006643528467975558,0.0008739965851418674,0.0012166715459898114,0.0001795980060705915,0.41574342549999993,-0.0004470537902282061,-0.0015509797194512842
2005-07-07,0.004726146023863339,0.002444822438637511,0.005902788136154413,0.00034436085843481123,0.0011268487432971597,0.00019902340136468408,0.41574342549999993,-0.0004470537902282061,0.002606414531539869
2005-07-08,0.015278588902543735,0.01161304980210908,0.016695909202098846,0.0011919308453798294,0.0006523667834699153,0.0005655326531268656,0.41574342549999993,-0.0004470537902282061,-0.0014262124101650508
2005-07-11,0.012653703291746646,0.0062361824657178044,0.008337048813700676,0.0020222682505846024,0.0007531897281296551,0.00031174044124782085,0.41574342549999993,-0.0004470537902282061,0.001850017833583184
2005-07-12,0.0003391475733752942,0.002269772911940781,-0.0016107999254018068,0.012065245769917963,0.0002716601884458214,0.00020911537285428492,0.41574342549999993,-0.0004470537902282061,0.0007064835786965151
2005-07-13,-0.006922635239666776,0.0008791655118863459,-0.0046944255009293565,0.007488196250051259,0.0004328046925365925,0.00011045372957596555,0.41574342549999993,-0.0004470537902282061,-5.327581278091742e-05
2005-07-14,-0.017794824776549308,0.002624715206899224,-0.015392696484923363,0.0009120837785303592,0.0007100295624695718,0.0004077256890013814,0.41574342549999993,-0.0004470537902282061,-0.0007063797518322978
2005-07-15,0.00540276950414635,0.0011570934780127007,-0.00047440448543056846,0.0021381031256169076,0.0007123374380171299,0.00024327501887455585,0.41574342549999993,-0.0004470537902282061,0.0018381420325714881
2005-07-18,0.0018579175236603169,-0.005545826782521548,-0.001605835510417819,0.0005728874821215867,0.0004249461635481566,0.00012136767327319829,0.41574342549999993,-0.0004470537902282061,-0.0014245982654540468
2005-07-19,0.007657150467610305,0.006706463586324951,0.010634319856762886,0.0012419061968103053,0.0005120729329064488,0.0006111741531640291,0.41574342549999993,-0.0004470537902282061,-0.001272722397752002
2005-07-20,0.008933983648692844,0.004749758478308035,0.010935996659100056,0.0007538067875429987,0.00046165543608367443,0.0006114565185271205,0.41574342549999993,-0.0004470537902282061,0.004592502807591492
2005-07-21,-0.014819801885093681,-0.006627309518553601,-0.011713256128132343,0.000531936704646796,0.0005883916164748371,0.0007901694043539463,0.41574342549999993,-0.0004470537902282061,-0.002848762179043174
2005-07-22,0.008527298056745921,0.005390309704699897,0.008260206319391726,0.0015147305093705654,0.00037796198739670217,0.0006939200684428215,0.41574342549999993,-0.0004470537902282061,0.0005023378865920414
2005-07-25,0.002951606416218055,-0.0037714656192565582,-6.686384585918859e-05,0.0014238801086321473,0.0005815642653033137,0.00015673338202759624,0.41574342549999993,-0.0004470537902282061,-0.0005250335293689457
2005-07-26,0.008896013405051383,0.0017307603608479397,0.00902098510414362,0.0011080122785642743,0.0004353051481302828,0.0002970357018057257,0.41574342549999993,-0.0004470537902282061,0.0005495943924034297
2005-07-27,0.0027544224704962334,0.004560073413874906,0.001055451692081988,0.0007342580356635152,0.0005516453529708087,0.00024234685406554493,0.41574342549999993,-0.0004470537902282061,-0.003961865586683766
2005-07-28,0.012525392977311976,0.005588392716801686,0.017247825860977173,0.0008269695681519806,0.0009817440295591948,0.00023689918452873823,0.41574342549999993,-0.0004470537902282061,0.0034074561169814555
2005-07-29,-0.0011927154035613864,-0.00769930882688171,0.0010916657047346234,0.00075741414912045,0.0005468378076329827,0.00037056297878734773,0.41574342549999993,-0.0004470537902282061,0.001308638226810377
2005-08-01,0.0002868403408972401,0.0009467400739623335,-0.005749151576310396,0.0007294384995475411,0.0005646986537612975,0.00013828022929374129,0.41574342549999993,-0.0004470537902282061,0.0007257643748659337
2005-08-02,0.008032447024464286,0.007074133360430882,0.001028974074870348,0.0005633907276205719,0.0004994883784092963,0.0001298858260270208,0.41574342549999993,-0.0004470537902282061,-0.0015801170482754312
2005-08-03,-0.0033970599110496927,0.0007448287178109384,0.0010435199365019796,0.0005256151198409498,0.00047195403021760285,0.00016096470062620938,0.41574342549999993,-0.0004470537902282061,0.0008844509702283787
2005-08-04,-0.019649625550062794,-0.0074053989835409515,-0.017637381330132484,0.0008612720994278789,0.0009808981558308003,0.0003973380953539163,0.41574342549999993,-0.0004470537902282061,0.003557790922213533
2005-08-05,-0.03500647754712867,-0.007666918522728404,-0.021835200488567352,0.0008622044697403907,0.0010111916344612837,9.713987674331291e-05,0.41574342549999993,-0.0004470537902282061,0.001415453156434321
2005-08-08,-0.03708974200360666,-0.002686209286040108,-0.03325492888689041,0.0012470457004383204,0.0010402740444988012,0.0003947902005165816,0.41574342549999993,-0.0004470537902282061,-0.0014647438548227587
2005-08-09,0.008896811493663136,0.00672234463745902,0.009656799025833608,0.0016801630845293405,0.0006116540171205997,0.0010791271924972534,0.41574342549999993,-0.0004470537902282061,-0.00012447684904692835
2005-08-10,0.004579442628529786,-0.0018297032264415428,0.004208555445075035,0.002370734931901097,0.0007669199258089067,0.00032221767469309265,0.41574342549999993,-0.0004470537902282061,-0.0030551183972279405
2005-08-11,0.011174535454922073,0.007038708557673394,0.008041656576097013,0.0008204741170629858,0.000865053094457835,0.0002960682322736829,0.41574342549999993,-0.0004470537902282061,-0.0036500799792485994
2005-08-12,0.0015862173270731,-0.0060108664718693675,-0.002268676413223148,0.001351426006294787,0.0009401236311532557,0.00027390941977500916,0.41574342549999993,-0.0004470537902282061,0.0013220515955092438
2005-08-15,0.008135456983849954,0.0028251827544218764,0.009172427468001842,0.00048527668695896864,0.0003067147627007216,0.00019205657008569688,0.41574342549999993,-0.0004470537902282061,-0.0024308247055393473
2005-08-16,0.004801553440154479,-0.011845804088718331,0.0035952667240053407,0.0011987921316176653,0.0004362298059277237,0.00044143269769847393,0.41574342549999993,0.005998803248917786,0.001814854552061984
2005-08-17,-0.008569633453915952,0.0007320929617703204,-0.005458178464323282,0.00047735284897498786,0.0005481898551806809,0.000195311542483978,0.41574342549999993,0.005998803248917786,-0.002898370674821238
2005-08-18,-0.007334430227665591,-0.0009978449183338407,-0.002432089531794191,0.0007347405189648272,0.0007857191376388072,0.00027295388281345373,0.41574342549999993,0.005998803248917786,-8.195345992412228e-05
2005-08-19,-0.00395753826213644,0.0005675080480941793,-0.0013710327912122011,0.001927839708514512,0.0005070582265034318,0.00013440189650282264,0.41574342549999993,0.005998803248917786,-0.0004397671993167096
2005-08-22,0.00629040648717709,0.00164984771830534,0.008834708482027054,0.0014010872691869734,0.0004887479008175434,0.0002645568456500769,0.41574342549999993,0.005998803248917786,-0.0013102531290205555
2005-08-23,0.0011583036416029943,-0.0034042586068012653,-0.0003478320140857249,0.0014190113870427012,0.00041611376218497753,0.00019169104052707556,0.41574342549999993,0.005998803248917786,-0.0003180969623245433
2005-08-24,0.003600451512676118,-0.006583028842445085,0.005784248467534781,0.0013009222457185388,0.0007585574639961122,0.00012020398571621628,0.41574342549999993,0.005998803248917786,-0.0012201051663587315
2005-08-25,0.004180177534595655,0.0023204165689486448,0.0013516067992895842,0.0020045216660946608,0.00042549305362626916,0.00026099142269231384,0.41574342549999993,0.005998803248917786,0.001556570017232195
2005-08-26,-0.012103666297568297,-0.006036850705017024,-0.008223504759371279,0.0017748120008036496,0.0005585800390690565,0.00019185028213541955,0.41574342549999993,0.005998803248917786,-0.0011092506515073541
2005-08-29,-0.0016290339024223445,0.005943642413700869,-0.0026675271801650524,0.0013795365812256932,0.00042140003642998636,0.0003351115738041699,0.41574342549999993,0.005998803248917786,-0.003493996301130009
2005-08-30,0.0018003568833717496,-0.0031966053505666694,0.0032773741986602545,0.0007122725364752114,0.0008222245960496366,0.0001214736039401032,0.41574342549999993,0.005998803248917786,-0.0025458509683210506
2005-08-31,0.02119946945215276,0.00981420492261631,0.019288010895252228,0.00038057030178606516,0.0010019842302426696,0.0003103103372268379,0.384016842,0.005998803248917786,0.00020268311393101257
2005-09-01,0.005483589892630292,0.001029518269054224,0.010119532234966757,0.0011824133107438686,0.0009257970959879457,8.624695328762755e-05,0.384016842,0.005998803248917786,0.0008066790457306183
2005-09-02,-0.0026364936803648514,-0.002924241172941945,-0.004402010701596737,0.0014807296684011815,0.0010214360663667321,9.479097934672608e-05,0.384016842,0.005998803248917786,-0.00013007879608639694
2005-09-06,0.02302671171269335,0.0063228595860043285,0.016525646671652794,0.0011153832310810683,0.0008785697282291949,0.0002204735646955669,0.384016842,0.005998803248917786,0.002691020545898981
2005-09-07,-0.0069583018612482134,0.0024026705725884,-0.0038435612805187694,0.0011609417852014305,0.001029798295348883,0.00024498853599652653,0.384016842,0.005998803248917786,0.00011006023648341134
2005-09-08,-0.0025187744302001863,-0.0037973590566285215,0.000451868079835549,0.0009184734662994742,0.0012052216334268449,0.00019304643501527607,0.384016842,0.005998803248917786,-0.0008689780423037918
2005-09-09,0.004069253392364082,0.00792677461913158,0.004141463898122311,0.0005954032531008124,0.0009146280353888867,0.00032153952633962035,0.384016842,0.005998803248917786,0.0017362403490208678
2005-09-12,-0.002938551176566078,-0.0007397159280326945,-0.006945790257304907,0.0005977227701805532,0.00039771667798049753,0.0003081198083236813,0.384016842,0.005998803248917786,-0.0017409494682222304
