代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),市盈率,
600027.SH,华电国际,2005-03-24,2.0087,2.0087,2.068,1.9791,2.0621,6323159,21670446,0.0533,2.6549,3.4272,20.0692,
600027.SH,华电国际,2005-03-25,2.0621,2.0621,2.068,2.0206,2.0265,4585370,15723104,-0.0356,-1.7241,3.429,19.7231,
600027.SH,华电国际,2005-03-28,2.0265,2.0265,2.0265,1.9435,1.9791,6072409,20200801,-0.0474,-2.3392,3.3267,19.2618,
600027.SH,华电国际,2005-03-29,1.9791,1.9613,2.0028,1.9554,1.9672,4539517,15145016,-0.0119,-0.5988,3.3363,19.1464,
600027.SH,华电国际,2005-03-30,1.9672,1.9554,1.9554,1.8724,1.8784,7116622,22851170,-0.0889,-4.5181,3.211,18.2814,
600027.SH,华电国际,2005-03-31,1.8784,1.8547,1.9317,1.8487,1.9258,7402836,23771470,0.0474,2.5237,3.2111,18.7428,
600027.SH,华电国际,2005-04-01,1.9258,1.9258,2.1095,1.8902,2.0384,15651968,52606885,0.1126,5.8462,3.361,19.8385,
600027.SH,华电国际,2005-04-04,2.0384,2.0147,2.068,1.9732,2.0028,11367013,38778787,-0.0356,-1.7442,3.4115,19.4925,
600027.SH,华电国际,2005-04-05,2.0028,1.985,2.0265,1.9554,1.9672,5797550,19495618,-0.0356,-1.7751,3.3627,19.1464,
600027.SH,华电国际,2005-04-06,1.9672,1.9732,2.0739,1.9732,2.0502,11613597,39935818,0.083,4.2169,3.4387,19.9538,
600027.SH,华电国际,2005-04-07,2.0502,2.0621,2.1035,2.0384,2.0443,14434652,50527885,-0.0059,-0.289,3.5005,19.8962,
600027.SH,华电国际,2005-04-08,2.0443,2.0265,2.0739,2.0147,2.068,9245369,31939910,0.0237,1.1594,3.4547,20.1268,
600027.SH,华电国际,2005-04-11,2.068,2.0561,2.0917,2.0206,2.0384,8222260,28466697,-0.0296,-1.4327,3.4621,19.8385,
600027.SH,华电国际,2005-04-12,2.0384,2.0443,2.0858,2.0206,2.0265,7668470,26546515,-0.0119,-0.5814,3.4618,19.7231,
600027.SH,华电国际,2005-04-13,2.0265,2.0739,2.1154,2.0384,2.0739,11163848,39131788,0.0474,2.3392,3.5052,20.1845,
600027.SH,华电国际,2005-04-14,2.0739,2.0739,2.0917,2.0206,2.0265,6654643,23014911,-0.0474,-2.2857,3.4585,19.7231,
600027.SH,华电国际,2005-04-15,2.0265,2.0206,2.0265,1.9495,1.9554,7736071,25765606,-0.0711,-3.5088,3.3306,19.0311,
600027.SH,华电国际,2005-04-18,1.9554,1.9554,1.9554,1.8961,1.9258,4554096,14766091,-0.0296,-1.5152,3.2424,18.7428,
600027.SH,华电国际,2005-04-19,1.9258,1.9258,1.9495,1.9198,1.9376,3736937,12202771,0.0119,0.6154,3.2654,18.8581,
600027.SH,华电国际,2005-04-20,1.9376,1.9435,1.9435,1.908,1.9139,3130259,10151996,-0.0237,-1.2232,3.2432,18.6274,
600027.SH,华电国际,2005-04-21,1.9139,1.908,1.9376,1.8428,1.8843,5980864,19077696,-0.0296,-1.548,3.1898,18.3391,
600027.SH,华电国际,2005-04-22,1.8843,1.8784,1.9495,1.8606,1.9435,4807572,15434583,0.0593,3.1447,3.2105,18.9158,
600027.SH,华电国际,2005-04-25,1.9435,1.9317,2.0028,1.9198,1.985,9300496,30889005,0.0415,2.1341,3.3212,19.3195,
600027.SH,华电国际,2005-04-26,1.985,1.9791,1.9969,1.9435,1.9909,6475233,21612373,0.0059,0.2985,3.3377,19.3771,
600027.SH,华电国际,2005-04-27,1.9909,1.9909,2.0028,1.8784,1.8843,8616393,28033687,-0.1067,-5.3571,3.2535,18.3391,
600027.SH,华电国际,2005-04-28,1.8843,1.8665,1.9672,1.8487,1.9495,7721677,25038550,0.0652,3.4591,3.2426,18.9734,
600027.SH,华电国际,2005-04-29,1.9495,1.9495,1.9495,1.8902,1.9021,8281194,26695144,-0.0474,-2.4316,3.2236,18.5121,
600027.SH,华电国际,2005-05-09,1.9021,1.7776,1.7776,1.7125,1.7125,12915700,38007378,-0.1896,-9.9688,2.9427,16.6666,
600027.SH,华电国际,2005-05-10,1.7125,1.6117,1.6295,1.5406,1.6176,79198625,211846191,-0.0948,-5.5363,2.6749,15.7439,
600027.SH,华电国际,2005-05-11,1.6176,1.5999,1.6176,1.5584,1.5762,32737759,87667105,-0.0415,-2.5641,2.6779,15.3402,
600027.SH,华电国际,2005-05-12,1.5762,1.588,1.6295,1.5762,1.5999,53405644,144557996,0.0237,1.5038,2.7068,15.5709,
600027.SH,华电国际,2005-05-13,1.5999,1.5999,1.6236,1.5762,1.6117,30772341,83219216,0.0119,0.7407,2.7044,15.6862,
600027.SH,华电国际,2005-05-16,1.6117,1.6058,1.6058,1.5584,1.5702,21580637,57669152,-0.0415,-2.5735,2.6723,15.2826,
600027.SH,华电国际,2005-05-17,1.5702,1.5702,1.6295,1.5643,1.6236,49591232,134529973,0.0533,3.3962,2.7128,15.8016,
600027.SH,华电国际,2005-05-18,1.6236,1.6176,1.6473,1.5939,1.6295,37018908,101212055,0.0059,0.365,2.7341,15.8593,
600027.SH,华电国际,2005-05-19,1.6295,1.6236,1.6354,1.5939,1.6236,19758100,53894780,-0.0059,-0.3636,2.7277,15.8016,
600027.SH,华电国际,2005-05-20,1.6236,1.6176,1.6413,1.6117,1.6176,23813309,65441845,-0.0059,-0.365,2.7481,15.7439,
600027.SH,华电国际,2005-05-23,1.6176,1.6117,1.6117,1.5762,1.588,11888955,31916649,-0.0296,-1.8315,2.6846,15.4556,
600027.SH,华电国际,2005-05-24,1.588,1.588,1.6295,1.5821,1.6176,16526598,44887672,0.0296,1.8657,2.7161,15.7439,
600027.SH,华电国际,2005-05-25,1.6176,1.6117,1.6354,1.5999,1.6117,11355190,30962603,-0.0059,-0.3663,2.7267,15.6862,
600027.SH,华电国际,2005-05-26,1.6117,1.6117,1.6295,1.5999,1.6117,11182348,30362662,0,0,2.7152,15.6862,
600027.SH,华电国际,2005-05-27,1.6117,1.6058,1.6236,1.5821,1.588,17528228,47338642,-0.0237,-1.4706,2.7007,15.4556,
600027.SH,华电国际,2005-05-30,1.588,1.588,1.6236,1.588,1.6176,12883281,34974260,0.0296,1.8657,2.7147,15.7439,
600027.SH,华电国际,2005-05-31,1.6176,1.6176,1.6354,1.6058,1.6117,12331831,33659592,-0.0059,-0.3663,2.7295,15.6862,
600027.SH,华电国际,2005-06-01,1.6117,1.6117,1.6176,1.5643,1.5762,19301102,51527557,-0.0356,-2.2059,2.6697,15.3402,
600027.SH,华电国际,2005-06-02,1.5762,1.5762,1.5762,1.5762,1.5762,--,--,0,0,--,15.3402,
600027.SH,华电国际,2005-06-03,1.5762,1.5406,1.5406,1.4932,1.5169,29322772,74750965,-0.0593,-3.7594,2.5492,14.7635,
600027.SH,华电国际,2005-06-06,1.5169,1.5169,1.588,1.5169,1.588,32223921,84009050,0.0711,4.6875,2.607,15.4556,
600027.SH,华电国际,2005-06-07,1.588,1.588,1.6236,1.5643,1.5762,29053813,77900070,-0.0119,-0.7463,2.6812,15.3402,
600027.SH,华电国际,2005-06-08,1.5762,1.6354,1.7362,1.588,1.7362,108973081,311685647,0.16,10.1504,2.8602,16.8973,
600027.SH,华电国际,2005-06-09,1.7362,1.7658,1.908,1.7539,1.908,143875445,450460074,0.1718,9.8976,3.1309,18.5697,
600027.SH,华电国际,2005-06-10,1.908,1.9791,2.0028,1.8547,1.9021,182061618,594451319,-0.0059,-0.3106,3.2651,18.5121,
600027.SH,华电国际,2005-06-13,1.9021,1.9021,1.9495,1.8132,1.8961,84371598,269717462,-0.0059,-0.3115,3.1968,18.4544,
600027.SH,华电国际,2005-06-14,1.8961,1.8902,1.9198,1.8369,1.8428,54601718,172892150,-0.0533,-2.8125,3.1664,17.9354,
600027.SH,华电国际,2005-06-15,1.8428,1.831,1.8606,1.7836,1.7954,49010775,150646247,-0.0474,-2.5723,3.0737,17.474,
600027.SH,华电国际,2005-06-16,1.7954,1.7954,1.8428,1.7599,1.8369,51413088,156754748,0.0415,2.3102,3.0489,17.8777,
600027.SH,华电国际,2005-06-17,1.8369,1.8369,1.8487,1.7599,1.7895,37589132,113956312,-0.0474,-2.5806,3.0316,17.4163,
600027.SH,华电国际,2005-06-20,1.7895,1.7836,1.8665,1.7006,1.8606,61677540,187999206,0.0711,3.9735,3.0481,18.1084,
600027.SH,华电国际,2005-06-21,1.8606,1.8547,1.8547,1.8073,1.8132,34340184,105775980,-0.0474,-2.5478,3.0802,17.647,
600027.SH,华电国际,2005-06-22,1.8132,1.8073,1.8132,1.7658,1.7954,21755215,65598984,-0.0178,-0.9804,3.0153,17.474,
600027.SH,华电国际,2005-06-23,1.7954,1.7954,1.8191,1.7717,1.7895,16007265,48535099,-0.0059,-0.33,3.0321,17.4163,
600027.SH,华电国际,2005-06-24,1.7895,1.7895,1.8314,1.7835,1.8254,14936459,45144362,0.0359,2.0066,3.0224,17.5894,
600027.SH,华电国际,2005-06-27,1.8254,1.8433,1.9511,1.8433,1.9032,66222732,211409946,0.0778,4.2623,3.1924,18.3391,
600027.SH,华电国际,2005-06-28,1.9032,1.8852,1.8852,1.8374,1.8433,29703894,92051157,-0.0598,-3.1447,3.099,17.7624,
600027.SH,华电国际,2005-06-29,1.8433,1.8374,1.8673,1.8314,1.8374,14150408,43652301,-0.006,-0.3247,3.0849,17.7047,
600027.SH,华电国际,2005-06-30,1.8374,1.8314,1.8314,1.7835,1.7895,25650995,77217244,-0.0479,-2.6059,3.0103,17.2433,
600027.SH,华电国际,2005-07-01,1.7895,1.7835,1.7835,1.6877,1.6997,28993144,83849856,-0.0898,-5.0167,2.8921,16.3783,
600027.SH,华电国际,2005-07-04,1.6997,1.6758,1.7296,1.6279,1.7236,22528451,62933054,0.0239,1.4085,2.7935,16.609,
600027.SH,华电国际,2005-07-05,1.7236,1.7057,1.7117,1.6698,1.6937,12641856,35719711,-0.0299,-1.7361,2.8255,16.3206,
600027.SH,华电国际,2005-07-06,1.6937,1.6937,1.7236,1.6758,1.6997,9491875,26884848,0.006,0.3534,2.8324,16.3783,
600027.SH,华电国际,2005-07-07,1.6997,1.6997,1.7356,1.6877,1.7177,11837562,33886447,0.018,1.0563,2.8626,16.5513,
600027.SH,华电国际,2005-07-08,1.7177,1.6937,1.7117,1.6578,1.6698,12768959,35853361,-0.0479,-2.7875,2.8079,16.0899,
600027.SH,华电国际,2005-07-11,1.6698,1.6997,1.7476,1.6698,1.6818,15676640,44714290,0.012,0.7168,2.8523,16.2053,
600027.SH,华电国际,2005-07-12,1.6818,1.6758,1.8134,1.6578,1.7895,37231559,109394178,0.1077,6.4057,2.9382,17.2433,
600027.SH,华电国际,2005-07-13,1.7895,1.7775,1.7835,1.7356,1.7476,23414684,68694362,-0.0419,-2.3411,2.9338,16.8396,
600027.SH,华电国际,2005-07-14,1.7476,1.7416,1.7775,1.7296,1.7476,13237324,38772912,0,0,2.9291,16.8396,
600027.SH,华电国际,2005-07-15,1.7476,1.7476,1.7596,1.6877,1.6997,18138681,51798106,-0.0479,-2.7397,2.8557,16.3783,
600027.SH,华电国际,2005-07-18,1.6997,1.6818,1.7057,1.6758,1.6997,6705221,18946212,0,0,2.8256,16.3783,
600027.SH,华电国际,2005-07-19,1.6997,1.6937,1.7236,1.6818,1.6997,9618668,27379621,0,0,2.8465,16.3783,
600027.SH,华电国际,2005-07-20,1.6997,1.6937,1.7356,1.6877,1.7177,10341403,29659361,0.018,1.0563,2.868,16.5513,
600027.SH,华电国际,2005-07-21,1.7177,1.7177,1.7177,1.6877,1.7117,9917581,28209087,-0.006,-0.3484,2.8444,16.4936,
600027.SH,华电国际,2005-07-22,1.7117,1.7236,1.7895,1.7117,1.7596,33635336,98887167,0.0479,2.7972,2.94,16.955,
600027.SH,华电国际,2005-07-25,1.7596,1.7596,1.7715,1.7416,1.7536,12136830,35576949,-0.006,-0.3401,2.9313,16.8973,
600027.SH,华电国际,2005-07-26,1.7536,1.7536,1.8493,1.7536,1.8134,45939799,139109664,0.0598,3.413,3.0281,17.474,
600027.SH,华电国际,2005-07-27,1.8134,1.8134,1.8433,1.7955,1.8374,28020207,85187833,0.0239,1.3201,3.0402,17.7047,
600027.SH,华电国际,2005-07-28,1.8374,1.8374,1.8374,1.8015,1.8074,28885225,87808885,-0.0299,-1.6287,3.0399,17.4163,
600027.SH,华电国际,2005-07-29,1.8074,1.8015,1.8015,1.7596,1.7775,19169400,57038051,-0.0299,-1.6556,2.9755,17.128,
600027.SH,华电国际,2005-08-01,1.7775,1.7715,1.8074,1.7655,1.8015,12085120,36149067,0.0239,1.3468,2.9912,17.3587,
600027.SH,华电国际,2005-08-02,1.8015,1.8074,1.8493,1.7835,1.8433,32603064,99515542,0.0419,2.3256,3.0523,17.7624,
600027.SH,华电国际,2005-08-03,1.8433,1.8553,1.8852,1.8254,1.8613,55019368,171120292,0.018,0.974,3.1102,17.9354,
600027.SH,华电国际,2005-08-04,1.8613,1.8613,1.8912,1.8433,1.8733,42745111,133538219,0.012,0.6431,3.1241,18.0507,
600027.SH,华电国际,2005-08-05,1.8733,1.8733,1.9032,1.8613,1.9032,31921863,100812643,0.0299,1.5974,3.1581,18.3391,
600027.SH,华电国际,2005-08-08,1.9032,1.9032,1.9212,1.8733,1.8912,33456121,105932373,-0.012,-0.6289,3.1663,18.2237,
600027.SH,华电国际,2005-08-09,1.8912,1.8912,1.9032,1.8553,1.8972,26873209,84155253,0.006,0.3165,3.1316,18.2814,
600027.SH,华电国际,2005-08-10,1.8972,1.8972,1.9092,1.8553,1.9032,36508839,115050801,0.006,0.3155,3.1513,18.3391,
600027.SH,华电国际,2005-08-11,1.9032,1.9032,1.999,1.9032,1.9571,62235107,204402961,0.0539,2.8302,3.2844,18.8581,
600027.SH,华电国际,2005-08-12,1.9571,1.993,2.0708,1.9571,2.0169,96983097,327287250,0.0598,3.0581,3.3747,19.4348,
600027.SH,华电国际,2005-08-15,2.0169,2.0229,2.0349,1.963,2.0289,33379968,111622613,0.012,0.5935,3.344,19.5501,
600027.SH,华电国际,2005-08-16,2.0289,2.0229,2.0229,1.9391,1.9451,37745634,124435009,-0.0838,-4.1298,3.2967,18.7428,
600027.SH,华电国际,2005-08-17,1.9451,1.9391,1.963,1.8852,1.9511,31095964,99750144,0.006,0.3077,3.2078,18.8004,
600027.SH,华电国际,2005-08-18,1.9511,1.9451,1.9451,1.8254,1.8314,45062340,142814136,-0.1197,-6.135,3.1693,17.647,
600027.SH,华电国际,2005-08-19,1.8314,1.8254,1.8673,1.8134,1.8493,27170111,83591786,0.018,0.9804,3.0766,17.82,
600027.SH,华电国际,2005-08-22,1.8493,1.8433,1.8793,1.8314,1.8733,12763414,39646479,0.0239,1.2945,3.1063,18.0507,
600027.SH,华电国际,2005-08-23,1.8733,1.8733,1.8733,1.8314,1.8493,11033292,34076660,-0.0239,-1.278,3.0885,17.82,
600027.SH,华电国际,2005-08-24,1.8493,1.8493,1.8493,1.8493,1.8493,--,--,0,0,--,17.82,
600027.SH,华电国际,2005-08-25,1.8493,1.8793,1.8972,1.8553,1.8852,14246216,44625841,0.0359,1.9417,3.1325,18.1661,
600027.SH,华电国际,2005-08-26,1.8852,1.8673,1.8793,1.8374,1.8553,11800551,36609086,-0.0299,-1.5873,3.1023,17.8777,
600027.SH,华电国际,2005-08-29,1.8553,1.8613,1.8673,1.8074,1.8134,16810329,51217654,-0.0419,-2.2581,3.0468,17.474,
600027.SH,华电国际,2005-08-30,1.8134,1.8015,1.8374,1.8015,1.8254,10183199,31010706,0.012,0.6601,3.0453,17.5894,
600027.SH,华电国际,2005-08-31,1.8254,1.8254,1.8433,1.8015,1.8433,10338041,31475179,0.018,0.9836,3.0446,17.7624,
600027.SH,华电国际,2005-09-01,1.8433,1.8433,1.8793,1.8254,1.8733,18033332,55924820,0.0299,1.6234,3.1012,18.0507,
600027.SH,华电国际,2005-09-02,1.8733,1.8733,1.8793,1.8493,1.8613,13157539,40909921,-0.012,-0.639,3.1092,17.9354,
600027.SH,华电国际,2005-09-05,1.8613,1.8613,1.8852,1.8553,1.8733,11914756,37192417,0.012,0.6431,3.1215,18.0507,
600027.SH,华电国际,2005-09-06,1.8733,1.8733,1.8972,1.8254,1.8433,21336071,66841978,-0.0299,-1.5974,3.1328,17.7624,
600027.SH,华电国际,2005-09-07,1.8433,1.8374,1.8673,1.8254,1.8613,15386854,47392197,0.018,0.974,3.08,17.9354,
600027.SH,华电国际,2005-09-08,1.8613,1.8673,1.8912,1.8553,1.8733,14813088,46340527,0.012,0.6431,3.1284,18.0507,
600027.SH,华电国际,2005-09-09,1.8733,1.8733,1.8852,1.8374,1.8374,11109495,34489836,-0.0359,-1.9169,3.1045,17.7047,
600027.SH,华电国际,2005-09-12,1.8374,1.8433,1.8553,1.8314,1.8433,6913550,21260902,0.006,0.3257,3.0753,17.7624,
600027.SH,华电国际,2005-09-13,1.8433,1.8433,1.8733,1.8314,1.8673,11981329,37037798,0.0239,1.2987,3.0913,17.993,
600027.SH,华电国际,2005-09-14,1.8673,1.8733,1.8852,1.8553,1.8793,15490684,48477105,0.012,0.641,3.1294,18.1084,
600027.SH,华电国际,2005-09-15,1.8793,1.8793,1.8793,1.8493,1.8613,12169062,37876129,-0.018,-0.9554,3.1125,17.9354,
600027.SH,华电国际,2005-09-16,1.8613,1.8673,1.9092,1.8613,1.8972,23466690,74337309,0.0359,1.9293,3.1678,18.2814,
600027.SH,华电国际,2005-09-19,1.8972,1.9032,1.9271,1.8972,1.9092,16616068,52997053,0.012,0.6309,3.1895,18.3967,
600027.SH,华电国际,2005-09-20,1.9092,1.9092,1.9152,1.8553,1.8673,21816710,68249121,-0.0419,-2.1944,3.1283,17.993,
600027.SH,华电国际,2005-09-21,1.8673,1.8673,1.8733,1.8074,1.8134,20553667,62812326,-0.0539,-2.8846,3.056,17.474,
600027.SH,华电国际,2005-09-22,1.8134,1.8134,1.8254,1.7236,1.7476,18565711,54801082,-0.0658,-3.6304,2.9517,16.8396,
600027.SH,华电国际,2005-09-23,1.7476,1.7416,1.7655,1.7236,1.7416,7764877,22664405,-0.006,-0.3425,2.9188,16.782,
600027.SH,华电国际,2005-09-26,1.7416,1.7416,1.7416,1.7117,1.7236,7135837,20542200,-0.018,-1.0309,2.8787,16.609,
600027.SH,华电国际,2005-09-27,1.7236,1.7296,1.7416,1.6698,1.6758,10784754,30504384,-0.0479,-2.7778,2.8285,16.1476,
600027.SH,华电国际,2005-09-28,1.6758,1.6758,1.6937,1.6399,1.6518,9408075,26213170,-0.0239,-1.4286,2.7862,15.9169,
600027.SH,华电国际,2005-09-29,1.6518,1.6638,1.6937,1.6578,1.6937,8076861,22689042,0.0419,2.5362,2.8091,16.3206,
600027.SH,华电国际,2005-09-30,1.6937,1.7057,1.7057,1.6818,1.6937,5120585,14488450,0,0,2.8295,16.3206,
600027.SH,华电国际,2005-10-10,1.6937,1.6877,1.6877,1.6518,1.6578,4162765,11606310,-0.0359,-2.1201,2.7881,15.9746,
600027.SH,华电国际,2005-10-11,1.6578,1.6578,1.6877,1.6458,1.6818,5307433,14788573,0.0239,1.444,2.7864,16.2053,
600027.SH,华电国际,2005-10-12,1.6818,1.6937,1.7177,1.6818,1.7057,7068180,20127724,0.0239,1.4235,2.8477,16.436,
600027.SH,华电国际,2005-10-13,1.7057,1.7057,1.7117,1.6698,1.6698,6026607,16986122,-0.0359,-2.1053,2.8185,16.0899,
600027.SH,华电国际,2005-10-14,1.6698,1.6698,1.6818,1.6518,1.6638,4881075,13551523,-0.006,-0.3584,2.7763,16.0323,
600027.SH,华电国际,2005-10-17,1.6638,1.6578,1.6578,1.604,1.6219,7155733,19407397,-0.0419,-2.518,2.7121,15.6286,
600027.SH,华电国际,2005-10-18,1.6219,1.6219,1.6758,1.6159,1.6638,9526307,26203717,0.0419,2.583,2.7507,16.0323,
600027.SH,华电国际,2005-10-19,1.6638,1.6638,1.6818,1.6399,1.6518,6020417,16689142,-0.012,-0.7194,2.7721,15.9169,
600027.SH,华电国际,2005-10-20,1.6518,1.6399,1.6458,1.6099,1.6399,6012006,16342752,-0.012,-0.7246,2.7184,15.8016,
600027.SH,华电国际,2005-10-21,1.6399,1.6399,1.6458,1.6159,1.6399,7804649,21287666,0,0,2.7276,15.8016,
600027.SH,华电国际,2005-10-24,1.6399,1.6339,1.6399,1.6219,1.6399,4960752,13527142,0,0,2.7268,15.8016,
600027.SH,华电国际,2005-10-25,1.6399,1.6399,1.6399,1.592,1.598,6773319,18241658,-0.0419,-2.5547,2.6932,15.3979,
600027.SH,华电国际,2005-10-26,1.598,1.586,1.604,1.5561,1.5561,9059080,23820271,-0.0419,-2.6217,2.6294,14.9942,
600027.SH,华电国际,2005-10-27,1.5561,1.5501,1.586,1.5381,1.586,6331780,16568383,0.0299,1.9231,2.6167,15.2826,
600027.SH,华电国际,2005-10-28,1.586,1.586,1.592,1.5261,1.568,8672684,22561906,-0.018,-1.1321,2.6015,15.1095,
600027.SH,华电国际,2005-10-31,1.568,1.5561,1.598,1.5561,1.598,7325938,19384685,0.0299,1.9084,2.646,15.3979,
600027.SH,华电国际,2005-11-01,1.598,1.586,1.592,1.5561,1.574,5320504,13956718,-0.0239,-1.4981,2.6232,15.1672,
600027.SH,华电国际,2005-11-02,1.574,1.574,1.604,1.568,1.598,8585223,22836103,0.0239,1.5209,2.6599,15.3979,
600027.SH,华电国际,2005-11-03,1.598,1.598,1.604,1.574,1.574,4536081,12029386,-0.0239,-1.4981,2.6519,15.1672,
600027.SH,华电国际,2005-11-04,1.574,1.574,1.586,1.568,1.58,3044991,8025148,0.006,0.3802,2.6355,15.2249,
600027.SH,华电国际,2005-11-07,1.58,1.586,1.6099,1.58,1.604,7169540,19122650,0.0239,1.5152,2.6672,15.4556,
600027.SH,华电国际,2005-11-08,1.604,1.604,1.6159,1.58,1.598,5845414,15607041,-0.006,-0.3731,2.67,15.3979,
600027.SH,华电国际,2005-11-09,1.598,1.604,1.6339,1.592,1.6219,12980196,35041719,0.0239,1.4981,2.6996,15.6286,
600027.SH,华电国际,2005-11-10,1.6219,1.6339,1.6698,1.6159,1.6219,25204200,69148124,0,0,2.7435,15.6286,
600027.SH,华电国际,2005-11-11,1.6219,1.6159,1.6159,1.58,1.598,9442426,25171024,-0.0239,-1.476,2.6657,15.3979,
600027.SH,华电国际,2005-11-14,1.598,1.598,1.598,1.58,1.598,4154002,11028913,0,0,2.655,15.3979,
600027.SH,华电国际,2005-11-15,1.598,1.598,1.6219,1.586,1.604,5026130,13447578,0.006,0.3745,2.6755,15.4556,
600027.SH,华电国际,2005-11-16,1.604,1.604,1.6159,1.574,1.6159,4610212,12248426,0.012,0.7463,2.6568,15.5709,
600027.SH,华电国际,2005-11-17,1.6159,1.6159,1.6279,1.604,1.604,5359006,14449669,-0.012,-0.7407,2.6963,15.4556,
600027.SH,华电国际,2005-11-18,1.604,1.604,1.6578,1.598,1.6399,13289314,36308632,0.0359,2.2388,2.7322,15.8016,
600027.SH,华电国际,2005-11-21,1.6399,1.6518,1.6518,1.6279,1.6399,6614493,18100546,0,0,2.7365,15.8016,
600027.SH,华电国际,2005-11-22,1.6399,1.6399,1.6458,1.604,1.604,5566300,15035101,-0.0359,-2.1898,2.7011,15.4556,
600027.SH,华电国际,2005-11-23,1.604,1.6099,1.6159,1.586,1.6159,4144888,11108695,0.012,0.7463,2.6801,15.5709,
