代码,简称,日期,前收盘价(元),开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),市盈率,
600028.SH,中国石化,2001-09-07,1.484,1.484,1.484,1.4465,1.4465,24770468,96419712,-0.0376,-2.5316,3.8925,20.6639,
600028.SH,中国石化,2001-09-10,1.4465,1.4314,1.5103,1.4127,1.4615,19470334,75948527,0.015,1.039,3.9007,20.8786,
600028.SH,中国石化,2001-09-11,1.4615,1.4652,1.4991,1.4502,1.4878,15392561,60395191,0.0263,1.7995,3.9237,21.2543,
600028.SH,中国石化,2001-09-12,1.4878,1.4991,1.6381,1.4915,1.5554,127953184,527594819,0.0676,4.5455,4.1233,22.2204,
600028.SH,中国石化,2001-09-13,1.5554,1.5517,1.5517,1.4915,1.4991,30487342,122275344,-0.0564,-3.6232,4.0107,21.4153,
600028.SH,中国石化,2001-09-14,1.4991,1.4953,1.5178,1.469,1.4915,17368529,68711488,-0.0075,-0.5013,3.9561,21.308,
600028.SH,中国石化,2001-09-17,1.4915,1.4915,1.4915,1.4615,1.4652,15349368,60128327,-0.0263,-1.7632,3.9173,20.9322,
600028.SH,中国石化,2001-09-18,1.4652,1.4765,1.4953,1.4652,1.4765,6411659,25127797,0.0113,0.7692,3.9191,21.0933,
600028.SH,中国石化,2001-09-19,1.4765,1.4803,1.4878,1.4652,1.484,5588320,21932510,0.0075,0.5089,3.9247,21.2006,
600028.SH,中国石化,2001-09-20,1.484,1.4878,1.4953,1.4728,1.4803,5577094,22017243,-0.0038,-0.2532,3.9478,21.1469,
600028.SH,中国石化,2001-09-21,1.4803,1.4803,1.4878,1.4615,1.4728,7015326,27476060,-0.0075,-0.5076,3.9166,21.0396,
600028.SH,中国石化,2001-09-24,1.4728,1.4728,1.4765,1.4652,1.469,4078540,15947075,-0.0038,-0.2551,3.91,20.9859,
600028.SH,中国石化,2001-09-25,1.469,1.4728,1.484,1.4615,1.4728,7242785,28304494,0.0038,0.2558,3.908,21.0396,
600028.SH,中国石化,2001-09-26,1.4728,1.469,1.469,1.4465,1.4502,10379886,40155938,-0.0225,-1.5306,3.8686,20.7176,
600028.SH,中国石化,2001-09-27,1.4502,1.4502,1.4577,1.4427,1.4502,6692054,25834219,0,0,3.8604,20.7176,
600028.SH,中国石化,2001-09-28,1.4502,1.4502,1.4652,1.4465,1.4615,5709059,22098188,0.0113,0.7772,3.8707,20.8786,
600028.SH,中国石化,2001-10-08,1.4615,1.4652,1.4878,1.4465,1.4502,5674011,22026946,-0.0113,-0.7712,3.8821,20.7176,
600028.SH,中国石化,2001-10-09,1.4502,1.4502,1.469,1.4502,1.4652,4509579,17493134,0.015,1.0363,3.8791,20.9322,
600028.SH,中国石化,2001-10-10,1.4652,1.4652,1.4652,1.4277,1.4314,11281605,43263246,-0.0338,-2.3077,3.8348,20.4492,
600028.SH,中国石化,2001-10-11,1.4314,1.4314,1.4427,1.4051,1.4051,12217130,46029962,-0.0263,-1.8373,3.7677,20.0735,
600028.SH,中国石化,2001-10-12,1.4051,1.4051,1.4652,1.3676,1.4427,18752701,70684990,0.0376,2.6738,3.7693,20.6102,
600028.SH,中国石化,2001-10-15,1.4427,1.439,1.439,1.4051,1.4164,10330512,38959177,-0.0263,-1.8229,3.7713,20.2345,
600028.SH,中国石化,2001-10-16,1.4164,1.4164,1.4239,1.3751,1.3864,12381147,45845365,-0.0301,-2.122,3.7028,19.8051,
600028.SH,中国石化,2001-10-17,1.3864,1.3976,1.439,1.3901,1.3939,8465952,31687640,0.0075,0.542,3.743,19.9125,
600028.SH,中国石化,2001-10-18,1.3939,1.3976,1.4127,1.3826,1.3901,6554903,24331215,-0.0038,-0.2695,3.7119,19.8588,
600028.SH,中国石化,2001-10-19,1.3901,1.3901,1.4277,1.3713,1.3826,15643663,57841970,-0.0075,-0.5405,3.6975,19.7515,
600028.SH,中国石化,2001-10-22,1.3826,1.3713,1.3826,1.345,1.3525,12179802,44100186,-0.0301,-2.1739,3.6208,19.3221,
600028.SH,中国石化,2001-10-23,1.3525,1.4465,1.4878,1.4164,1.4878,78028875,305348434,0.1353,10,3.9133,21.2543,
600028.SH,中国石化,2001-10-24,1.4878,1.5028,1.5216,1.4465,1.4652,53275389,209849059,-0.0225,-1.5152,3.9389,20.9322,
600028.SH,中国石化,2001-10-25,1.4652,1.4577,1.4652,1.4277,1.4314,17896693,68701535,-0.0338,-2.3077,3.8388,20.4492,
600028.SH,中国石化,2001-10-26,1.4314,1.4277,1.4427,1.3864,1.4352,18577276,69879641,0.0038,0.2625,3.7616,20.5029,
600028.SH,中国石化,2001-10-29,1.4352,1.4314,1.4502,1.4277,1.4352,6928759,26531275,0,0,3.8292,20.5029,
600028.SH,中国石化,2001-10-30,1.4352,1.439,1.4427,1.4127,1.4164,8025604,30391956,-0.0188,-1.3089,3.7869,20.2345,
600028.SH,中国石化,2001-10-31,1.4164,1.4164,1.4164,1.3939,1.4127,8823701,32865766,-0.0038,-0.2653,3.7247,20.1808,
600028.SH,中国石化,2001-11-01,1.4127,1.4202,1.4352,1.4127,1.4277,7934057,30086854,0.015,1.0638,3.7921,20.3955,
600028.SH,中国石化,2001-11-02,1.4277,1.4239,1.4427,1.4127,1.4127,6417300,24338706,-0.015,-1.0526,3.7927,20.1808,
600028.SH,中国石化,2001-11-05,1.4127,1.4051,1.4202,1.3976,1.4164,6039723,22657234,0.0038,0.266,3.7514,20.2345,
600028.SH,中国石化,2001-11-06,1.4164,1.4164,1.4202,1.3976,1.4014,6748851,25239915,-0.015,-1.061,3.7399,20.0198,
600028.SH,中国石化,2001-11-07,1.4014,1.4014,1.4051,1.3676,1.3713,13452589,49516898,-0.0301,-2.1448,3.6808,19.5904,
600028.SH,中国石化,2001-11-08,1.3713,1.3112,1.3563,1.2812,1.3488,32251042,113993077,-0.0225,-1.6438,3.5346,19.2684,
600028.SH,中国石化,2001-11-09,1.3488,1.345,1.3563,1.3262,1.3488,8802166,31444190,0,0,3.5723,19.2684,
600028.SH,中国石化,2001-11-12,1.3488,1.3525,1.3788,1.3375,1.3601,10180329,36901168,0.0113,0.8357,3.6248,19.4294,
600028.SH,中国石化,2001-11-13,1.3601,1.3525,1.3788,1.3338,1.3713,6736095,24455178,0.0113,0.8287,3.6305,19.5904,
600028.SH,中国石化,2001-11-14,1.3713,1.3713,1.3751,1.3563,1.3563,3249695,11788681,-0.015,-1.0959,3.6276,19.3757,
600028.SH,中国石化,2001-11-15,1.3563,1.3525,1.3676,1.3488,1.3638,6060063,21929853,0.0075,0.554,3.6188,19.4831,
600028.SH,中国石化,2001-11-16,1.3638,1.4202,1.4465,1.3676,1.3751,23614359,87835776,0.0113,0.8264,3.7196,19.6441,
600028.SH,中国石化,2001-11-19,1.3751,1.3676,1.3901,1.3601,1.3826,6941565,25405137,0.0075,0.5464,3.6599,19.7515,
600028.SH,中国石化,2001-11-20,1.3826,1.3826,1.3976,1.3713,1.3864,11371891,41963200,0.0038,0.2717,3.6901,19.8051,
600028.SH,中国石化,2001-11-21,1.3864,1.3901,1.3939,1.3788,1.3826,5547700,20435940,-0.0038,-0.271,3.6837,19.7515,
600028.SH,中国石化,2001-11-22,1.3826,1.3826,1.3864,1.3638,1.3751,9922058,36278702,-0.0075,-0.5435,3.6564,19.6441,
600028.SH,中国石化,2001-11-23,1.3751,1.3788,1.4164,1.3788,1.3864,14389275,53479990,0.0113,0.8197,3.7167,19.8051,
600028.SH,中国石化,2001-11-26,1.3864,1.3826,1.3826,1.3601,1.3751,6332540,23115399,-0.0113,-0.813,3.6503,19.6441,
600028.SH,中国石化,2001-11-27,1.3751,1.3751,1.3788,1.3638,1.3751,5833677,21264257,0,0,3.6451,19.6441,
600028.SH,中国石化,2001-11-28,1.3751,1.3751,1.3826,1.3751,1.3788,8792660,32244913,0.0038,0.2732,3.6673,19.6978,
600028.SH,中国石化,2001-11-29,1.3788,1.3788,1.3788,1.3638,1.3713,11861158,43213987,-0.0075,-0.545,3.6433,19.5904,
600028.SH,中国石化,2001-11-30,1.3713,1.3713,1.3751,1.3601,1.3751,11900447,43289175,0.0038,0.274,3.6376,19.6441,
600028.SH,中国石化,2001-12-03,1.3751,1.3713,1.3901,1.3676,1.3864,18090416,66326472,0.0113,0.8197,3.6664,19.8051,
600028.SH,中国石化,2001-12-04,1.3864,1.3826,1.3901,1.3788,1.3864,8385055,30873222,0,0,3.6819,19.8051,
600028.SH,中国石化,2001-12-05,1.3864,1.3826,1.4014,1.3713,1.3826,21642697,80015174,-0.0038,-0.271,3.6971,19.7515,
600028.SH,中国石化,2001-12-06,1.3826,1.3826,1.3864,1.3563,1.3638,17443607,63515653,-0.0188,-1.3587,3.6412,19.4831,
600028.SH,中国石化,2001-12-07,1.3638,1.3601,1.3676,1.3563,1.3601,14641369,53038173,-0.0038,-0.2755,3.6225,19.4294,
600028.SH,中国石化,2001-12-10,1.3601,1.3488,1.3638,1.3338,1.3525,50828801,182197847,-0.0075,-0.5525,3.5845,19.3221,
600028.SH,中国石化,2001-12-11,1.3525,1.3525,1.3601,1.3375,1.345,16848366,60327622,-0.0075,-0.5556,3.5806,19.2147,
600028.SH,中国石化,2001-12-12,1.345,1.3413,1.3488,1.33,1.3375,21710839,77225939,-0.0075,-0.5587,3.557,19.1074,
600028.SH,中国石化,2001-12-13,1.3375,1.3375,1.3413,1.315,1.3187,26133155,92243712,-0.0188,-1.4045,3.5298,18.839,
600028.SH,中国石化,2001-12-14,1.3187,1.3187,1.3225,1.3112,1.315,11907902,41722895,-0.0038,-0.2849,3.5038,18.7853,
600028.SH,中国石化,2001-12-17,1.315,1.315,1.3262,1.3037,1.3075,14387919,50181334,-0.0075,-0.5714,3.4877,18.678,
600028.SH,中国石化,2001-12-18,1.3075,1.3112,1.315,1.2924,1.3037,23722388,82108725,-0.0038,-0.2874,3.4612,18.6243,
600028.SH,中国石化,2001-12-19,1.3037,1.3037,1.3112,1.3037,1.3037,10196722,35473499,0,0,3.4789,18.6243,
600028.SH,中国石化,2001-12-20,1.3037,1.3037,1.3037,1.2699,1.2774,29038505,99170829,-0.0263,-2.0173,3.4151,18.2486,
600028.SH,中国石化,2001-12-21,1.2774,1.2699,1.2812,1.2661,1.2736,13130540,44470258,-0.0038,-0.2941,3.3868,18.195,
600028.SH,中国石化,2001-12-24,1.2736,1.2736,1.2774,1.2323,1.2361,20222814,67083604,-0.0376,-2.9499,3.3172,17.6582,
600028.SH,中国石化,2001-12-25,1.2361,1.2361,1.2436,1.2023,1.2398,16960409,55192280,0.0038,0.304,3.2542,17.7119,
600028.SH,中国石化,2001-12-26,1.2398,1.2398,1.2736,1.2286,1.2661,22963893,76792147,0.0263,2.1212,3.344,18.0876,
600028.SH,中国石化,2001-12-27,1.2661,1.2661,1.2999,1.2661,1.2699,31462495,107823515,0.0038,0.2967,3.427,18.1413,
600028.SH,中国石化,2001-12-28,1.2699,1.2699,1.2999,1.2661,1.2962,23955598,81993077,0.0263,2.071,3.4227,18.517,
600028.SH,中国石化,2001-12-31,1.2962,1.2962,1.3112,1.2924,1.2962,16069985,55737773,0,0,3.4684,18.517,
600028.SH,中国石化,2002-01-04,1.2962,1.2962,1.2962,1.2624,1.2661,8518400,28915306,-0.0301,-2.3188,3.3945,20.8437,
600028.SH,中国石化,2002-01-07,1.2661,1.2624,1.2699,1.2361,1.2624,9383966,31243715,-0.0038,-0.2967,3.3295,20.7819,
600028.SH,中国石化,2002-01-08,1.2624,1.2586,1.2736,1.2511,1.2511,5957045,19963648,-0.0113,-0.8929,3.3513,20.5963,
600028.SH,中国石化,2002-01-09,1.2511,1.2511,1.3037,1.2323,1.2624,12226179,40889985,0.0113,0.9009,3.3445,20.7819,
600028.SH,中国石化,2002-01-10,1.2624,1.2624,1.2699,1.2286,1.2661,16523668,54927397,0.0038,0.2976,3.3242,20.8437,
600028.SH,中国石化,2002-01-11,1.2661,1.2624,1.2624,1.2361,1.2398,14673801,48594275,-0.0263,-2.0772,3.3116,20.4108,
600028.SH,中国石化,2002-01-14,1.2398,1.2323,1.2586,1.2173,1.2248,18520585,60571482,-0.015,-1.2121,3.2705,20.1634,
600028.SH,中国石化,2002-01-15,1.2248,1.221,1.2361,1.2098,1.2135,15256130,49542087,-0.0113,-0.9202,3.2474,19.9778,
600028.SH,中国石化,2002-01-16,1.2135,1.2135,1.2398,1.1985,1.2286,18498917,59954553,0.015,1.2384,3.241,20.2252,
600028.SH,中国石化,2002-01-17,1.2286,1.2248,1.2436,1.206,1.2098,15462087,50363350,-0.0188,-1.5291,3.2572,19.916,
600028.SH,中国石化,2002-01-18,1.2098,1.2023,1.2173,1.1797,1.2023,23452367,74867386,-0.0075,-0.6211,3.1923,19.7923,
600028.SH,中国石化,2002-01-21,1.2023,1.1947,1.2098,1.1684,1.1722,14817605,46757067,-0.0301,-2.5,3.1555,19.2974,
600028.SH,中国石化,2002-01-22,1.1722,1.1647,1.191,1.1497,1.1497,20133066,62405096,-0.0225,-1.9231,3.0996,18.9263,
600028.SH,中国石化,2002-01-23,1.1497,1.1497,1.1947,1.1234,1.1947,30102231,92177789,0.0451,3.9216,3.0622,19.6686,
600028.SH,中国石化,2002-01-24,1.1947,1.191,1.2323,1.1534,1.2135,40783302,130414777,0.0188,1.5723,3.1977,19.9778,
600028.SH,中国石化,2002-01-25,1.2135,1.206,1.2098,1.1872,1.1947,15987352,50953272,-0.0188,-1.548,3.1871,19.6686,
600028.SH,中国石化,2002-01-28,1.1947,1.1835,1.191,1.1271,1.1309,36551417,111344684,-0.0639,-5.3459,3.0462,18.6171,
600028.SH,中国石化,2002-01-29,1.1309,1.1196,1.1497,1.1121,1.1459,13533723,40955894,0.015,1.3289,3.0262,18.8645,
600028.SH,中国石化,2002-01-30,1.1459,1.1459,1.1497,1.1234,1.1309,11463051,34617719,-0.015,-1.3115,3.0199,18.6171,
600028.SH,中国石化,2002-01-31,1.1309,1.1384,1.1985,1.1384,1.1872,44682304,139978791,0.0564,4.9834,3.1328,19.5448,
600028.SH,中国石化,2002-02-01,1.1872,1.1872,1.191,1.1609,1.1684,22855737,71369177,-0.0188,-1.5823,3.1226,19.2356,
600028.SH,中国石化,2002-02-04,1.1684,1.1722,1.1872,1.1572,1.1835,12560158,39311109,0.015,1.2862,3.1298,19.483,
600028.SH,中国石化,2002-02-05,1.1835,1.1835,1.1985,1.176,1.1985,20230892,63955171,0.015,1.2698,3.1613,19.7304,
600028.SH,中国石化,2002-02-06,1.1985,1.1985,1.206,1.176,1.1797,15350880,48678837,-0.0188,-1.5674,3.1711,19.4211,
600028.SH,中国石化,2002-02-07,1.1797,1.176,1.2135,1.1722,1.206,30393783,97083295,0.0263,2.2293,3.1942,19.8541,
600028.SH,中国石化,2002-02-08,1.206,1.206,1.2135,1.1872,1.1947,19364201,61736615,-0.0113,-0.9346,3.1882,19.6686,
600028.SH,中国石化,2002-02-25,1.1947,1.2098,1.2135,1.191,1.1985,18130077,57952079,0.0038,0.3145,3.1965,19.7304,
600028.SH,中国石化,2002-02-26,1.1985,1.1985,1.1985,1.176,1.191,10986612,34616348,-0.0075,-0.627,3.1508,19.6067,
600028.SH,中国石化,2002-02-27,1.191,1.191,1.2173,1.176,1.2098,24018515,76808086,0.0188,1.5773,3.1979,19.916,
600028.SH,中国石化,2002-02-28,1.2098,1.206,1.2173,1.1947,1.1985,12339473,39571916,-0.0113,-0.9317,3.2069,19.7304,
600028.SH,中国石化,2002-03-01,1.1985,1.1985,1.2023,1.1835,1.1872,9998060,31591703,-0.0113,-0.9404,3.1598,19.5448,
600028.SH,中国石化,2002-03-04,1.1872,1.191,1.1985,1.1872,1.1947,6302752,20009083,0.0075,0.6329,3.1747,19.6686,
600028.SH,中国石化,2002-03-05,1.1947,1.2023,1.221,1.1947,1.2135,28733175,92705659,0.0188,1.5723,3.2264,19.9778,
600028.SH,中国石化,2002-03-06,1.2135,1.2135,1.2323,1.2098,1.2173,30835943,100181048,0.0038,0.3096,3.2488,20.0397,
600028.SH,中国石化,2002-03-07,1.2173,1.2173,1.2361,1.2173,1.2361,27027327,88291959,0.0188,1.5432,3.2668,20.3489,
600028.SH,中国石化,2002-03-08,1.2361,1.2398,1.3037,1.2398,1.2774,90855476,308012145,0.0413,3.3435,3.3901,21.0293,
600028.SH,中国石化,2002-03-11,1.2774,1.2624,1.2774,1.2511,1.2699,35972640,120822037,-0.0075,-0.5882,3.3587,20.9056,
600028.SH,中国石化,2002-03-12,1.2699,1.2699,1.3037,1.2624,1.2699,59488449,203519837,0,0,3.4212,20.9056,
600028.SH,中国石化,2002-03-13,1.2699,1.2699,1.2887,1.2586,1.2586,26036391,88075036,-0.0113,-0.8876,3.3828,20.72,
600028.SH,中国石化,2002-03-14,1.2586,1.2586,1.2774,1.2511,1.2736,19167093,64226917,0.015,1.194,3.3509,20.9674,
600028.SH,中国石化,2002-03-15,1.2736,1.2849,1.2849,1.2473,1.2511,23792100,80350480,-0.0225,-1.7699,3.3772,20.5963,
600028.SH,中国石化,2002-03-18,1.2511,1.2661,1.2736,1.2286,1.2398,16066252,53312409,-0.0113,-0.9009,3.3183,20.4108,
600028.SH,中国石化,2002-03-19,1.2398,1.2398,1.2624,1.2398,1.2624,11369103,37980978,0.0225,1.8182,3.3407,20.7819,
600028.SH,中国石化,2002-03-20,1.2624,1.2699,1.2774,1.2586,1.2699,23650276,79855514,0.0075,0.5952,3.3765,20.9056,
600028.SH,中国石化,2002-03-21,1.2699,1.2699,1.2962,1.2661,1.2736,24019360,81797172,0.0038,0.2959,3.4055,20.9674,
600028.SH,中国石化,2002-03-22,1.2736,1.2736,1.2887,1.2661,1.2699,17752146,60316253,-0.0038,-0.295,3.3977,20.9056,
600028.SH,中国石化,2002-03-25,1.2699,1.2699,1.2736,1.2586,1.2661,10944732,36926355,-0.0038,-0.2959,3.3739,20.8437,
600028.SH,中国石化,2002-03-26,1.2661,1.2661,1.2661,1.2473,1.2473,16143293,53791257,-0.0188,-1.4837,3.3321,20.5345,
600028.SH,中国石化,2002-03-27,1.2473,1.2549,1.2549,1.2398,1.2436,10574744,35069828,-0.0038,-0.3012,3.3164,20.4726,
600028.SH,中国石化,2002-03-28,1.2436,1.2473,1.2511,1.2323,1.2361,13126060,43327795,-0.0075,-0.6042,3.3009,20.3489,
600028.SH,中国石化,2002-03-29,1.2361,1.2361,1.2398,1.1985,1.206,15834992,51329448,-0.0301,-2.4316,3.2415,19.8541,
600028.SH,中国石化,2002-04-01,1.206,1.2023,1.2173,1.2023,1.2098,8375604,26951518,0.0038,0.3115,3.2179,19.916,
600028.SH,中国石化,2002-04-02,1.2098,1.2173,1.2361,1.1872,1.1985,10439442,33468127,-0.0113,-0.9317,3.2059,19.7304,
600028.SH,中国石化,2002-04-03,1.1985,1.1985,1.2398,1.1985,1.2361,24944967,81351361,0.0376,3.1348,3.2612,20.3489,
600028.SH,中国石化,2002-04-04,1.2361,1.2398,1.2887,1.2286,1.2812,54088312,182376148,0.0451,3.6474,3.3718,21.0911,
600028.SH,中国石化,2002-04-05,1.2812,1.2962,1.3075,1.2661,1.2812,77930232,267813798,0,0,3.4366,21.0911,
600028.SH,中国石化,2002-04-08,1.2812,1.2849,1.3187,1.2849,1.2999,52251378,181135113,0.0188,1.4663,3.4666,21.4004,
600028.SH,中国石化,2002-04-09,1.2999,1.2999,1.3112,1.2849,1.2962,34425935,118729116,-0.0038,-0.289,3.4488,21.3385,
600028.SH,中国石化,2002-04-10,1.2962,1.2962,1.3037,1.2812,1.2924,22569310,77334112,-0.0038,-0.2899,3.4265,21.2767,
600028.SH,中国石化,2002-04-11,1.2924,1.2962,1.2999,1.2699,1.2699,16422497,56036225,-0.0225,-1.7442,3.4122,20.9056,
600028.SH,中国石化,2002-04-12,1.2699,1.2699,1.3037,1.2661,1.2962,25331009,86964564,0.0263,2.071,3.4331,21.3385,
600028.SH,中国石化,2002-04-15,1.2962,1.2962,1.3037,1.2774,1.2887,17785239,61048518,-0.0075,-0.5797,3.4325,21.2148,
600028.SH,中国石化,2002-04-16,1.2887,1.2849,1.2887,1.2511,1.2586,27495600,92633607,-0.0301,-2.3324,3.369,20.72,
600028.SH,中国石化,2002-04-17,1.2586,1.2624,1.2849,1.2511,1.2736,15626653,52725818,0.015,1.194,3.3741,20.9674,
600028.SH,中国石化,2002-04-18,1.2736,1.2736,1.2812,1.2624,1.2699,9812355,33218557,-0.0038,-0.295,3.3854,20.9056,
600028.SH,中国石化,2002-04-19,1.2699,1.2661,1.2774,1.2511,1.2736,10657654,35784493,0.0038,0.2959,3.3576,20.9674,
600028.SH,中国石化,2002-04-22,1.2736,1.2736,1.2774,1.2586,1.2624,4201974,14152136,-0.0113,-0.885,3.368,20.7819,
600028.SH,中国石化,2002-04-23,1.2624,1.2624,1.2661,1.2549,1.2586,4549700,15254730,-0.0038,-0.2976,3.3529,20.72,
600028.SH,中国石化,2002-04-24,1.2586,1.2549,1.2586,1.2436,1.2511,6367694,21220981,-0.0075,-0.597,3.3326,20.5963,
600028.SH,中国石化,2002-04-25,1.2511,1.2511,1.2586,1.2473,1.2549,6768022,22555824,0.0038,0.3003,3.3327,20.6582,
600028.SH,中国石化,2002-04-26,1.2549,1.2511,1.2661,1.2436,1.2586,6855492,22978111,0.0038,0.2994,3.3518,20.72,
600028.SH,中国石化,2002-04-29,1.2586,1.2436,1.2699,1.2323,1.2624,9321222,31234913,0.0038,0.2985,3.3509,20.7819,
600028.SH,中国石化,2002-04-30,1.2624,1.2586,1.2699,1.2586,1.2624,9257655,31138697,0,0,3.3636,20.7819,
600028.SH,中国石化,2002-05-08,1.2624,1.2661,1.2699,1.2398,1.2511,7528098,25089451,-0.0113,-0.8929,3.3328,20.5963,
600028.SH,中国石化,2002-05-09,1.2511,1.2473,1.2624,1.2398,1.2473,6023207,20046542,-0.0038,-0.3003,3.3282,20.5345,
600028.SH,中国石化,2002-05-10,1.2473,1.2473,1.2511,1.2398,1.2398,7159465,23674991,-0.0075,-0.6024,3.3068,20.4108,
600028.SH,中国石化,2002-05-13,1.2398,1.2398,1.2436,1.221,1.2286,8829967,28865757,-0.0113,-0.9091,3.2691,20.2252,
600028.SH,中国石化,2002-05-14,1.2286,1.2248,1.2361,1.2173,1.221,6191679,20186091,-0.0075,-0.6116,3.2602,20.1015,
600028.SH,中国石化,2002-05-15,1.221,1.221,1.2248,1.2098,1.2135,6878418,22299695,-0.0075,-0.6154,3.242,19.9778,
600028.SH,中国石化,2002-05-16,1.2135,1.2135,1.2173,1.1835,1.1872,12517828,39845658,-0.0263,-2.1672,3.1831,19.5448,
600028.SH,中国石化,2002-05-17,1.1872,1.1947,1.221,1.191,1.2173,13233874,42374105,0.0301,2.5316,3.2019,20.0397,
600028.SH,中国石化,2002-05-20,1.2173,1.2135,1.2135,1.1835,1.191,6642792,21013136,-0.0263,-2.1605,3.1633,19.6067,
600028.SH,中国石化,2002-05-21,1.191,1.2135,1.2248,1.2023,1.2135,15665561,50645467,0.0225,1.8927,3.2329,19.9778,
600028.SH,中国石化,2002-05-22,1.2135,1.2173,1.221,1.1947,1.1985,4698400,15060174,-0.015,-1.2384,3.2054,19.7304,
600028.SH,中国石化,2002-05-23,1.1985,1.206,1.2248,1.2023,1.206,6822110,22024972,0.0075,0.627,3.2285,19.8541,
600028.SH,中国石化,2002-05-24,1.206,1.2135,1.2135,1.1947,1.1985,3821070,12201823,-0.0075,-0.6231,3.1933,19.7304,
600028.SH,中国石化,2002-05-27,1.1985,1.2098,1.2135,1.1872,1.191,5541870,17621987,-0.0075,-0.627,3.1798,19.6067,
600028.SH,中国石化,2002-05-28,1.191,1.1985,1.206,1.1947,1.2023,4276282,13661541,0.0113,0.9464,3.1947,19.7923,
600028.SH,中国石化,2002-05-29,1.2023,1.2023,1.2023,1.1797,1.1835,9907639,31334052,-0.0188,-1.5625,3.1626,19.483,
600028.SH,中国石化,2002-05-30,1.1835,1.1835,1.1947,1.176,1.1835,7382169,23256559,0,0,3.1504,19.483,
600028.SH,中国石化,2002-05-31,1.1835,1.1835,1.1947,1.1797,1.1835,6166104,19479713,0,0,3.1592,19.483,
600028.SH,中国石化,2002-06-03,1.1835,1.1835,1.1835,1.1647,1.1647,7949748,24761093,-0.0188,-1.5873,3.1147,19.1737,
600028.SH,中国石化,2002-06-04,1.1647,1.1684,1.1872,1.1647,1.1835,9734937,30550029,0.0188,1.6129,3.1382,19.483,
